ASM,Contrast,Entropy,Homogeneity,Correlation,Class
1.187338214,5.959545455,3.521777424,1.74398736,9.05E-06,peach
1.023208763,10.92891368,4.436559559,1.635986617,9.79E-06,peach
1.133359261,8.054003336,3.939968512,1.693383756,9.48E-06,peach
1.094525076,9.676816097,4.384525432,1.645620706,9.97E-06,peach
0.993278157,8.198942869,4.563593319,1.638746861,9.88E-06,peach
1.138023404,9.606845288,4.29209406,1.675102655,9.80E-06,peach
1.032440152,30.67616972,5.800626019,1.468820959,9.85E-06,peach
0.979540061,58.26065888,6.103948487,1.443423567,1.02E-05,peach
1.077634997,51.36027523,5.103180709,1.548965365,9.37E-06,peach
1.089290555,35.16150334,4.924853352,1.571528716,9.60E-06,peach
0.890249568,42.91522519,6.149114395,1.443863308,9.98E-06,peach
1.259970862,10.97933903,3.747688119,1.692804065,9.62E-06,ford woodlotus
1.297765618,14.24164512,3.963358868,1.67340983,9.81E-06,ford woodlotus
0.957582359,22.99983319,5.98952121,1.448447803,1.04E-05,ford woodlotus
1.195797879,17.46478732,4.7158673,1.586235818,1.00E-05,ford woodlotus
1.014613365,18.69453294,5.160654391,1.559496248,9.70E-06,ford woodlotus
1.180639809,20.59696622,4.988122874,1.559446091,1.02E-05,ford woodlotus
1.100271054,26.60850917,5.031008278,1.553434792,9.71E-06,ford woodlotus
1.151365473,14.95115304,4.318848067,1.629485769,9.65E-06,ford woodlotus
1.048818248,29.26208299,5.895541078,1.47569061,1.06E-05,ford woodlotus
1.230001937,11.7618849,4.291464251,1.636173565,1.01E-05,ford woodlotus
1.258601924,17.66654295,4.826896547,1.57720755,1.00E-05,ford woodlotus
1.373899105,21.66142827,4.134855513,1.631796313,9.64E-06,ford woodlotus
1.090593756,29.48371143,4.893803987,1.569014454,9.62E-06,ford woodlotus
1.241271159,14.6812844,4.162440854,1.659285942,9.22E-06,ford woodlotus
0.861650871,69.17076731,6.787952435,1.389374918,9.93E-06,ford woodlotus
1.041592948,43.55751877,6.302232754,1.432143574,1.01E-05,ford woodlotus
1.094133223,37.8431839,5.105534793,1.564943271,9.54E-06,ford woodlotus
1.087705554,30.09393661,5.476490454,1.50506143,9.77E-06,ford woodlotus
1.393453384,68.88085488,5.461136137,1.504223329,1.03E-05,ford woodlotus
1.018702344,28.25205588,5.789294585,1.481340069,9.98E-06,ford woodlotus
0.996523714,43.55765847,5.633870087,1.508398144,9.60E-06,ford woodlotus
1.288628312,18.11544099,5.303145314,1.537728283,9.97E-06,ford woodlotus
1.263813289,7.177418682,3.478669502,1.733892809,9.30E-06,ford woodlotus
1.181306245,6.076134279,3.979797073,1.708010651,9.58E-06,ford woodlotus
0.961611269,7.168035863,4.954005245,1.633955555,1.00E-05,ford woodlotus
1.210495896,9.687395746,4.362537109,1.660070838,1.02E-05,ford woodlotus
1.108167279,11.56623228,5.364076806,1.550035671,1.08E-05,ford woodlotus
1.126283897,9.313344454,4.621829724,1.63042403,1.02E-05,ford woodlotus
1.136314942,9.931086322,4.747131758,1.601775683,1.02E-05,ford woodlotus
1.113485324,9.537750209,5.55554793,1.545715316,1.12E-05,ford woodlotus
1.123126885,17.79985613,4.234069961,1.618482973,9.68E-06,trident maple
1.09442385,17.32982902,4.76555253,1.573730294,1.00E-05,trident maple
0.977655628,15.30775438,5.092348983,1.525349186,9.75E-06,trident maple
1.028157571,17.63373228,4.835359982,1.5640709,1.00E-05,trident maple
0.929065017,14.71059425,5.295319264,1.517226045,1.01E-05,trident maple
1.078090819,19.32063178,5.018422874,1.535756115,9.96E-06,trident maple
1.080573097,15.56977273,4.508350371,1.593350487,9.80E-06,trident maple
1.084376942,15.82988741,4.505785492,1.592884812,9.79E-06,trident maple
1.032346219,11.07452252,4.573231839,1.596151696,9.55E-06,trident maple
1.266548906,12.16947456,4.201348354,1.633421442,9.88E-06,trident maple
1.094716047,17.61231026,4.690985597,1.561357872,1.00E-05,trident maple
1.090021706,16.54428274,4.501867901,1.58467793,9.80E-06,trident maple
1.046506392,16.86446831,5.009841573,1.530866937,9.99E-06,trident maple
1.082641502,18.95923686,4.961580448,1.541696821,9.95E-06,trident maple
1.136458307,20.52537531,5.055975629,1.511800299,1.03E-05,trident maple
1.028780657,17.03208716,4.964663035,1.545308675,9.59E-06,trident maple
1.145691586,18.0624166,4.755416074,1.571955296,9.92E-06,trident maple
1.046741183,20.87811093,5.175097734,1.520894496,9.41E-06,trident maple
1.590355338,21.99532527,4.272370485,1.591618314,1.03E-05,trident maple
1.232276287,21.01183695,4.193426429,1.625330275,9.75E-06,trident maple
0.9800416,16.01578399,5.128750507,1.549015201,9.96E-06,trident maple
1.223958014,6.719311927,3.534784278,1.722070732,8.89E-06,trident maple
1.163171235,8.28660759,3.660915547,1.703772066,9.29E-06,trident maple
1.172800595,4.59589658,3.616347643,1.746872367,9.36E-06,trident maple
1.100536401,6.706132193,3.907822697,1.676255153,9.31E-06,trident maple
1.253422308,5.994628857,3.713464567,1.700658733,9.11E-06,trident maple
1.18498811,5.255494162,3.497584583,1.739109212,9.05E-06,trident maple
0.867483681,9.817251877,5.142147725,1.591812902,9.83E-06,trident maple
1.063965541,5.112869058,4.069353211,1.71482835,9.56E-06,trident maple
1.069655789,5.616524187,3.93169134,1.719366785,9.48E-06,trident maple
0.849142271,17.14548791,5.916233564,1.474652199,9.91E-06,beals barberry
0.764039698,19.16242911,6.231052744,1.434824214,9.89E-06,beals barberry
0.8401451,17.79333403,5.848898982,1.483345249,1.01E-05,beals barberry
0.749980953,12.10500209,6.111961181,1.485478564,1.01E-05,beals barberry
0.669478917,17.00430359,6.674023218,1.415107442,1.00E-05,beals barberry
0.63150596,13.97342369,6.841539536,1.402696826,9.93E-06,beals barberry
0.845305593,19.07282944,6.376618309,1.436909488,1.05E-05,beals barberry
0.688218332,14.20347164,6.723478937,1.431006743,1.01E-05,beals barberry
0.580642272,17.89299416,7.404895043,1.355657216,1.08E-05,beals barberry
0.673984208,21.7554045,6.677565866,1.385761441,1.05E-05,beals barberry
0.751238235,15.26121977,6.337531133,1.441523758,9.63E-06,beals barberry
0.626653154,26.27722894,7.159703825,1.331653188,1.06E-05,beals barberry
0.7967844,28.0005442,6.653434899,1.392793662,1.09E-05,beals barberry
0.662722732,19.21535863,6.812271435,1.381238175,1.05E-05,beals barberry
0.682926556,41.6875834,7.257106165,1.331563999,1.06E-05,beals barberry
0.792929763,22.55521268,6.086214063,1.441891397,1.00E-05,beals barberry
0.872672954,11.67686822,5.713276222,1.509071282,9.72E-06,beals barberry
0.524671725,21.64543161,7.73005995,1.304088442,1.07E-05,beals barberry
0.530569534,16.46049416,7.38994881,1.340674905,1.08E-05,beals barberry
0.514084929,22.21539616,7.938463537,1.292589241,1.10E-05,beals barberry
0.508305459,24.30726856,7.909276739,1.28795972,1.10E-05,beals barberry
0.484343374,21.04104879,8.032464663,1.261653349,1.14E-05,beals barberry
0.556698384,19.60876772,7.719376953,1.297401667,1.08E-05,beals barberry
0.635133008,20.88902627,7.001564085,1.386155639,1.02E-05,beals barberry
0.537789059,23.47025646,7.599970147,1.316431407,1.06E-05,beals barberry
0.646670252,24.04662219,7.185205601,1.356512919,1.06E-05,beals barberry
0.456208388,27.7331005,8.323192752,1.235645498,1.08E-05,beals barberry
0.505352667,17.40585279,7.724200216,1.323109952,1.06E-05,beals barberry
0.622436761,18.02285863,6.945653968,1.391414068,1.09E-05,beals barberry
0.506712326,20.46493745,7.906515462,1.286181961,1.10E-05,beals barberry
0.681170698,78.40840284,7.456587343,1.322713828,1.13E-05,southern magnolia
0.734608358,59.5745955,6.997386382,1.357094558,1.16E-05,southern magnolia
0.657886124,71.58016472,7.739155332,1.302764165,1.08E-05,southern magnolia
0.630712918,272.0537198,8.91520775,1.187558107,1.12E-05,southern magnolia
0.94807077,80.25531068,6.761103879,1.381693072,1.14E-05,southern magnolia
0.8466472,71.03361551,6.568422544,1.417183125,1.03E-05,southern magnolia
0.770991669,37.30868015,6.846173886,1.38927531,1.07E-05,southern magnolia
0.667307793,108.3563803,8.078932345,1.250008235,1.17E-05,southern magnolia
0.642017701,83.4174437,7.800328709,1.268767361,1.21E-05,southern magnolia
0.741823618,49.32312969,7.351205154,1.329314974,1.09E-05,southern magnolia
0.697035672,46.07647832,7.458236518,1.32279623,1.10E-05,southern magnolia
0.826963773,69.53492702,6.658791414,1.392319956,1.14E-05,southern magnolia
0.561574859,89.47300459,8.586142653,1.197889136,1.22E-05,southern magnolia
0.698786264,42.68394287,7.053104338,1.35863725,1.06E-05,southern magnolia
0.651494097,66.93998749,7.706719427,1.279391503,1.14E-05,southern magnolia
0.898561636,105.668651,7.131254859,1.343905156,1.14E-05,southern magnolia
0.835674648,103.6686051,7.515257503,1.311395615,1.12E-05,southern magnolia
0.897464559,51.13769495,7.577413589,1.283282813,1.20E-05,southern magnolia
0.756991826,74.65420767,7.808699993,1.267226256,1.15E-05,southern magnolia
0.737486848,55.72761259,7.709739816,1.282865039,1.18E-05,southern magnolia
0.672298112,133.8987761,8.192290655,1.217331258,1.25E-05,southern magnolia
1.15129428,81.79563803,6.912798568,1.322291034,1.21E-05,southern magnolia
0.584013168,56.23316305,8.105385462,1.25212473,1.14E-05,southern magnolia
0.71012039,98.25964137,7.871042731,1.262963564,1.24E-05,southern magnolia
0.790164666,104.3241284,7.682173129,1.292808316,1.16E-05,southern magnolia
1.003271618,42.06427857,6.376388441,1.414832697,1.10E-05,southern magnolia
0.833410622,74.04137615,6.868556605,1.375060357,1.09E-05,southern magnolia
0.658459567,123.2910822,7.906215996,1.263613227,1.17E-05,southern magnolia
0.580727236,105.4113699,8.686002019,1.20031409,1.16E-05,southern magnolia
0.72650296,45.82211218,7.249904521,1.333926049,1.08E-05,southern magnolia
0.653558934,50.44478315,7.363152667,1.299025171,1.09E-05,canadian poplar
0.606353474,41.87907631,7.600220864,1.251713618,1.12E-05,canadian poplar
0.741314556,10.51164929,5.954260658,1.470720273,1.02E-05,canadian poplar
0.478840366,83.27508132,9.004202658,1.139317557,1.10E-05,canadian poplar
0.553498012,34.24334862,7.923086667,1.253453614,1.10E-05,canadian poplar
0.766397914,27.99889283,6.539717757,1.399893465,1.02E-05,canadian poplar
0.52643128,47.93601543,8.078391702,1.238406067,1.13E-05,canadian poplar
0.497440213,38.67179108,7.954938768,1.246797289,1.08E-05,canadian poplar
0.629328118,47.99428795,7.880550902,1.254012657,1.19E-05,canadian poplar
0.602082085,30.91839241,7.012813872,1.327011506,1.11E-05,canadian poplar
0.653650436,35.99497811,7.650377848,1.283840807,1.15E-05,canadian poplar
0.492849971,69.42891993,8.749968654,1.189200129,1.19E-05,canadian poplar
0.437087281,51.65995621,8.773170218,1.178888024,1.24E-05,canadian poplar
0.366359249,54.80711218,9.476642524,1.103967698,1.21E-05,canadian poplar
0.580482581,11.63165555,6.32758967,1.51940853,1.12E-05,canadian poplar
0.818081489,5.472975396,5.565915405,1.643007895,1.02E-05,canadian poplar
0.811633828,5.215352377,4.850300907,1.639357011,1.01E-05,canadian poplar
0.653070453,6.151682652,5.709776503,1.584606094,1.06E-05,canadian poplar
0.807981774,5.490429525,5.079951043,1.628048224,9.96E-06,canadian poplar
0.456927578,8.589084654,6.301783502,1.501984888,1.11E-05,canadian poplar
0.810972909,5.069948916,5.009505525,1.6252781,1.07E-05,canadian poplar
0.843506468,5.218630108,4.855788486,1.649736731,9.81E-06,canadian poplar
0.5250087,6.852005838,6.258144364,1.575631062,1.07E-05,canadian poplar
1.031983338,4.653119266,4.348450212,1.674924158,1.04E-05,canadian poplar
0.933331838,4.301659716,4.526350126,1.687068356,9.79E-06,canadian poplar
0.741729178,6.194747706,5.148157349,1.607106239,1.02E-05,canadian poplar
0.973297181,4.546384487,4.480245694,1.683552387,9.91E-06,canadian poplar
1.051233092,4.507766889,4.395832955,1.695241653,9.96E-06,canadian poplar
0.732803781,6.553356964,5.274157929,1.600829164,1.04E-05,canadian poplar
0.654068909,7.866219766,5.726312944,1.552709679,1.11E-05,canadian poplar
0.667592705,46.89632819,6.930072537,1.334053903,1.01E-05,chinese tulip tree
0.67953575,25.38243328,6.851758685,1.344389708,1.04E-05,chinese tulip tree
0.619876362,14.40618849,6.519538268,1.406113695,9.90E-06,chinese tulip tree
0.584384713,17.14702877,6.589044187,1.375372897,1.03E-05,chinese tulip tree
0.775407469,18.28248749,6.115783759,1.43589642,1.02E-05,chinese tulip tree
0.513811702,23.27924729,7.255529157,1.306320625,1.07E-05,chinese tulip tree
0.781225407,24.71732902,6.442516236,1.414188783,1.01E-05,chinese tulip tree
0.569797881,17.51960801,6.859770402,1.366211402,1.06E-05,chinese tulip tree
0.710080928,17.2849854,6.187163706,1.436427008,1.02E-05,chinese tulip tree
0.612440009,14.6199437,6.596436659,1.398837203,1.04E-05,chinese tulip tree
0.545041601,41.31537531,7.527764805,1.271076681,1.04E-05,chinese tulip tree
0.65642452,21.54203711,6.366488982,1.407559535,1.03E-05,chinese tulip tree
0.520021895,14.96387406,6.907809596,1.358518893,1.05E-05,chinese tulip tree
0.648876446,9.716263553,5.996434024,1.52380594,1.02E-05,chinese tulip tree
0.696214084,5.296972477,5.873356051,1.591034589,1.01E-05,chinese tulip tree
1.17044397,4.618273561,4.502155386,1.665735176,9.52E-06,chinese tulip tree
0.516747041,6.113730192,6.302580249,1.533097109,1.04E-05,chinese tulip tree
0.657812847,3.221984987,5.420360674,1.702408932,9.85E-06,chinese tulip tree
0.883697454,3.313217264,4.726649255,1.721176148,9.73E-06,chinese tulip tree
0.576549415,4.153692661,5.875528103,1.648005623,1.04E-05,chinese tulip tree
0.687948559,4.0517598,5.432856372,1.667602307,1.00E-05,chinese tulip tree
1.10356507,3.075621351,4.513322607,1.73199699,9.33E-06,chinese tulip tree
0.558101139,6.963738532,6.303144871,1.56476357,1.03E-05,chinese tulip tree
0.666121195,4.779814429,5.683771506,1.62927496,9.89E-06,chinese tulip tree
0.790597207,4.459330692,5.252977585,1.643594285,9.91E-06,chinese tulip tree
0.596990773,5.414228524,5.956568987,1.600816465,1.02E-05,chinese tulip tree
0.701287609,4.951134279,5.265481794,1.620014544,9.64E-06,chinese tulip tree
0.908281156,3.219635113,4.697163613,1.726710714,9.51E-06,chinese tulip tree
0.719158237,3.752816931,5.495794917,1.676431601,1.01E-05,chinese tulip tree
0.620059449,10.94450375,6.08727892,1.505218208,1.04E-05,chinese tulip tree
1.016461837,25.21786489,5.648118924,1.459231839,1.04E-05,tangerine
1.231515205,45.76628649,5.641026735,1.442457353,1.03E-05,tangerine
0.914612946,29.86259174,6.017732715,1.445705366,1.07E-05,tangerine
1.037360734,77.08701001,6.029971047,1.430493793,1.02E-05,tangerine
0.891731703,79.8379754,6.455156683,1.398394323,1.01E-05,tangerine
1.034059319,43.82614053,6.371430179,1.366900861,1.11E-05,tangerine
1.231066179,29.30509383,5.842102947,1.403822001,1.06E-05,tangerine
0.703827225,13.02475188,6.332764771,1.459129619,1.15E-05,tangerine
0.867887506,46.30128023,6.896366633,1.31866945,1.05E-05,tangerine
1.020670349,38.40804629,6.530206198,1.322833934,1.07E-05,tangerine
0.997286341,49.07269808,6.402626645,1.381615572,1.12E-05,tangerine
1.047824437,55.7047352,6.802846394,1.330873782,1.19E-05,tangerine
1.157569223,56.8832965,6.07455705,1.392461606,1.18E-05,tangerine
1.038795071,61.24253545,6.501901304,1.37010268,1.03E-05,tangerine
1.108968856,47.13299625,6.037644204,1.413811265,1.10E-05,tangerine
0.945663894,39.46845288,6.431000135,1.374952934,1.05E-05,tangerine
0.914463858,46.9038824,6.858217931,1.325150086,1.12E-05,tangerine
1.013950185,32.93330692,6.301737428,1.375750786,1.09E-05,tangerine
0.924493037,31.18674312,6.38855393,1.367285482,1.08E-05,tangerine
1.011229807,63.63278148,6.887911591,1.334026494,1.08E-05,tangerine
1.129142897,48.30593411,6.268162842,1.372434301,1.03E-05,tangerine
1.118286805,51.72942661,6.522847374,1.337794288,1.06E-05,tangerine
1.323413728,38.83719349,5.912269229,1.391276892,1.06E-05,tangerine
1.183603876,19.29167848,5.596540119,1.438199334,1.04E-05,tangerine
0.917042248,49.3424583,6.445751674,1.367363331,1.03E-05,tangerine
0.980380637,42.03312135,6.215910028,1.395499447,1.02E-05,tangerine
0.85932322,42.09864679,6.978272423,1.293087169,1.09E-05,tangerine
1.011293351,30.5410196,5.734694451,1.450649229,1.05E-05,tangerine
0.771556632,44.79202252,6.530627162,1.367511123,9.86E-06,tangerine
0.913379934,54.91060467,6.447829323,1.369153323,1.07E-05,tangerine
