Asp Ratio,Form Factor,Narrow Factor,Rect,PRD,PRLW,MeanRed,MeanGreen,MeanBlue,StdDevRed,StdDevGreen,StdDevBlue,SkewRed,SkewGreen,SkewBlue,ASM,Contrast,Entropy,Homogeneity,Correlation,Class
59.54846765,0.003081054,1.061463285,0.334790225,3.80122627,3.968223572,250,252,251,27.89265136,13.6381817,23.74868417,-51.92593005,-25.42989845,-44.15646772,0.00732143,86.58534095,12.93211216,0.457028071,1.14E-05,deodar
61.15052152,0.003218111,1.060557199,0.308587828,3.826272582,3.992688141,249,252,250,30.78960864,15.90597372,26.88865932,-55.23677536,-28.71904671,-48.18820783,0.006540412,66.53100912,12.95092292,0.427339596,1.17E-05,deodar
56.94770313,0.003764671,1.113324981,0.329907657,3.377382127,3.695235663,250,252,250,29.44486373,15.49193338,26.03843313,-54.60007424,-28.73116599,-47.91957017,0.006715412,83.41022562,13.07532006,0.422605063,1.20E-05,deodar
38.46536104,0.004641988,1.104309529,0.388953885,3.436158766,3.698433161,248,251,249,33.58571125,18.92088793,30.14962686,-58.6983551,-33.33182215,-52.84098536,0.005126908,80.57281613,13.4602798,0.379037343,1.24E-05,deodar
52.04616294,0.003609197,1.071759032,0.348719807,3.645565547,3.833511807,250,252,250,29.61418579,18.1934054,27.23967694,-54.37913343,-33.90370678,-49.81800503,0.00472488,109.22771,13.78544085,0.390186189,1.26E-05,deodar
44.89376734,0.004536691,1.086325939,0.349383538,3.450849287,3.667063952,249,251,249,32.46536616,18.94729532,29.20616373,-58.02862242,-33.94772821,-51.97656735,0.005917889,93.95180557,13.32612683,0.402076837,1.28E-05,deodar
43.59304243,0.005285664,1.131356972,0.328126193,3.214559951,3.555259156,249,251,249,32.69556545,18.70828693,29.64793416,-58.15130924,-33.24488775,-52.3939507,0.006595749,65.80711766,13.07140092,0.465823832,1.22E-05,deodar
61.24938665,0.002856574,1.083914532,0.351090144,3.72239145,3.96993822,250,252,250,29.93325909,17.8605711,26.13426869,-55.17180437,-33.09187742,-47.89502522,0.005692817,98.29233321,13.5994755,0.401395443,1.22E-05,deodar
48.13041227,0.00429607,1.131117042,0.338632478,3.341047601,3.702195785,248,251,249,35.6931366,19.59591794,31.11269837,-63.10547545,-34.91434839,-54.94705649,0.005439197,93.96332088,13.44618898,0.430977865,1.29E-05,deodar
43.50733775,0.003917651,1.103419511,0.350018236,3.710392555,4.002132021,248,251,249,33.82306905,20.0748599,31.06444913,-59.33213046,-35.66746245,-54.598397,0.005427737,65.87351488,13.46171324,0.444781564,1.25E-05,deodar
0.411960132,0.043855568,3.674144038,0.368694859,3.33480401,3.574861722,191,219,198,98.98989847,55.83009941,88.45903006,-96.23510086,-54.88150799,-86.40100272,0.020784697,19.07153113,10.40919664,0.805030672,1.70E-05,gingko
0.596824939,0.050116289,2.456211087,0.529404184,3.235397863,2.970181831,162,217,180,106.7567328,44.02272141,86.22644606,-70.77399537,-30.79820364,-58.34563731,0.031297667,12.23935673,9.517418053,0.928015768,1.40E-05,gingko
0.699771365,0.00573912,2.128483441,0.625003144,9.377517255,8.217199028,145,235,177,121.4907404,25.72936066,90.55385138,-73.98203849,-24.2768859,-68.55478949,0.00904021,22.41819774,11.83392252,0.685999599,1.22E-05,gingko
0.445491596,0.048661445,3.333639077,0.382815314,3.29286943,3.383117124,158,218,177,105.2805775,41.60528813,85.12343978,-59.31877632,-29.52817379,-50.9905147,0.019067871,14.14557949,10.43346445,0.85058785,1.36E-05,gingko
0.66239269,0.052990807,2.364684508,0.481108445,3.25422271,3.066213478,150,227,178,102.5670512,28.91366459,75.46522378,32.84531215,-17.4908796,14.28660947,0.032530477,8.984618107,9.317945475,0.955722166,1.19E-05,gingko
0.637567872,0.051619397,2.383538323,0.532880369,3.168059464,2.939967833,159,224,181,104.4365836,34.39476704,80.31189202,-59.56641126,-22.84712731,-45.96547504,0.034565932,11.33284754,9.341416802,0.898344177,1.27E-05,gingko
0.558870051,0.052836294,2.407198702,0.484485238,3.473171225,2.997361043,161,222,181,101.4741346,36.53765181,80.0312439,-55.68788957,-24.38331297,-45.60371623,0.027457258,11.40205054,9.686179585,0.900393575,1.28E-05,gingko
0.557744476,0.055658987,2.78028055,0.444164424,3.063050832,3.049171723,154,219,177,104.0576763,37.76241518,80.2371485,-43.63786795,-21.18580395,-34.29727785,0.033949692,11.60496172,9.333862226,0.904059721,1.30E-05,gingko
0.545832395,0.048533578,2.780570947,0.450209563,3.293122259,3.233245921,165,218,181,99.45350673,41.74925149,81.79853299,-58.96828708,-27.80433312,-49.38636655,0.031367196,13.82383754,9.595375572,0.834629771,1.34E-05,gingko
0.497765025,0.052503314,3.157464891,0.404605754,3.079923265,3.231908968,168,216,183,99.44345127,44.91102315,81.81075724,-64.99794865,-30.95275495,-53.12100039,0.034585169,13.12869851,9.459034203,0.869645886,1.38E-05,gingko
0.557580433,0.057187541,2.880561403,0.433502158,2.95272335,3.044787147,164,221,183,99.7997996,38.39270764,79.101201,-58.24893009,-26.80332624,-47.43359141,0.021075022,19.3616262,10.18783434,0.737986898,1.29E-05,gingko
0.700935787,0.04730878,2.176690521,0.559384005,3.373170569,3.025696089,159,209,176,108.4020295,51.97114584,88.91006692,-68.69542997,-34.22144956,-56.5580889,0.021027615,23.43462686,10.32077553,0.710106511,1.53E-05,gingko
0.551051337,0.05395973,2.868512527,0.444789713,3.031342224,3.089282384,164,218,183,108.7152243,45.02221674,86.68333173,-78.19897697,-34.7141341,-64.3483608,0.01952288,20.71619375,10.45680817,0.736794941,1.43E-05,gingko
0.531755988,0.05136713,2.96816765,0.47930115,2.944479215,3.034028966,161,216,178,103.841225,43.0464865,84.97646733,-61.11694845,-26.37475012,-50.57652679,0.026640011,21.64583095,9.886240191,0.715457127,1.38E-05,gingko
0.502640786,0.050499753,3.120360536,0.430593454,3.06540612,3.199597507,162,213,177,99.48869282,45.59605246,82.84322543,-52.6250985,-28.04965678,-43.61492489,0.018120823,21.38118711,10.54990142,0.71541354,1.38E-05,gingko
0.605559047,0.050825064,2.480961092,0.522601957,3.178171397,2.973907685,151,219,176,103.8026975,37.01351105,78.60025445,-21.40411602,-20.8959326,-20.74134734,0.019477121,15.65845769,10.28318345,0.786475891,1.27E-05,gingko
0.593843596,0.049083848,2.555231657,0.529616935,3.149803418,2.998748923,160,218,179,101.1830025,39.94996871,80.85171612,-52.26870281,-24.2400675,-42.54247196,0.023006936,17.87267639,10.09725446,0.759804166,1.31E-05,gingko
0.668124121,0.050482138,2.199505241,0.558869621,3.311481274,2.917266426,158,223,182,103.8026975,34.98571137,78.38367177,-54.83354633,-22.96276268,-43.53909376,0.022077962,20.29219307,10.21365343,0.736328614,1.26E-05,gingko
0.612370872,0.050050604,2.457776831,0.517097387,3.231911503,3.016834509,160,216,180,108.0092589,44.88875137,85.26429499,-69.54590415,-30.93047199,-55.38137149,0.024993774,22.99245998,9.980608114,0.710592615,1.42E-05,gingko
0.54577478,0.053212115,2.842584077,0.432913089,3.137432064,3.148871192,163,218,183,102.9125843,41.24318125,80.58535847,-64.00065104,-26.26504051,-50.85541517,0.025790283,19.46754044,9.835615914,0.745561058,1.34E-05,gingko
0.63685685,0.053139191,2.355664054,0.526919489,3.178967818,2.913604577,162,222,182,97.95407087,35.39774004,76.28892449,-47.65801485,-21.23618479,-35.6304793,0.029929984,14.27738627,9.534670007,0.800349137,1.25E-05,gingko
0.700291206,0.050262515,2.1062415,0.557107896,3.390476452,2.941198,166,217,190,105.5746182,45.2437841,77.34339015,-75.0502774,-33.97345102,-56.44720575,0.024005241,12.20718519,10.04354828,0.930783725,1.37E-05,gingko
0.649615487,0.050513309,2.27029719,0.558140015,3.254727369,2.909852482,163,210,181,102.859127,49.82971001,82.51666498,-64.09539809,-31.29070961,-51.8733357,0.022648816,15.21935394,10.18045404,0.854762242,1.44E-05,gingko
0.552115542,0.050206361,2.738050729,0.525763267,3.025304075,2.946567862,163,212,184,108.0833012,50.70502934,82.8975271,-75.43439764,-37.27071952,-58.19976697,0.019062264,14.90567388,10.4621332,0.874512391,1.47E-05,gingko
0.661262486,0.049865027,2.24299711,0.534577579,3.358001935,2.998094265,161,203,177,106.0754448,58.6600375,88.15894736,-67.09928104,-37.93965491,-56.78424644,0.029366551,16.01582105,9.819334384,0.891068342,1.61E-05,gingko
0.70277568,0.05048572,2.1555192,0.573535128,3.252186597,2.893254494,171,221,192,104.2209192,42.47352116,79.39143531,-80.3529716,-34.82112823,-64.06422589,0.014276773,18.67217597,11.01889565,0.770569048,1.35E-05,gingko
0.615878095,0.050661728,2.419788052,0.541529096,3.179247915,2.932161501,155,213,178,107.6475731,45.79301257,83.16249155,-59.21609923,-29.20504698,-48.13906431,0.017765265,15.86619061,10.58143605,0.829904144,1.40E-05,gingko
0.685535903,0.051354647,2.195191063,0.546325962,3.284708085,2.93265721,170,212,186,102.873709,52.40229003,83.86894539,-75.39677134,-39.75031974,-62.56805387,0.037798414,12.7079075,9.304196942,0.977730501,1.51E-05,gingko
0.500589139,0.050323612,3.091638671,0.423765013,3.130560546,3.228720582,157,214,179,108.7382178,46.15192304,84.66404195,-66.31726644,-31.10440001,-53.21780549,0.025092215,12.1816218,10.01806733,0.908135913,1.42E-05,gingko
0.717459642,0.048705665,2.012689105,0.565086699,3.535715262,2.972794678,158,214,182,109.3572128,47.02127178,81.90848552,-69.6206692,-33.35131252,-52.33170599,0.023124914,12.93213199,10.12196593,0.919202893,1.42E-05,gingko
1.473653356,0.065567821,1.259867593,0.417360057,3.952543067,2.966593311,155,217,172,92.14662229,35.63705936,76.67463727,47.76227949,14.89106261,37.5881187,0.059880908,4.112437542,8.453334177,1.22494589,1.23E-05,crepe myrtle
1.402399386,0.039296192,0.991813862,0.400036572,6.790611537,3.931565954,144,224,168,84.59905437,25.61249695,67.63135368,67.54153822,13.9505055,50.84948574,0.045663368,4.395467459,8.803084533,1.205467637,1.12E-05,crepe myrtle
1.453305118,0.02751043,0.904696151,0.447535126,8.263358582,4.428580871,164,231,167,81.90848552,25.0998008,79.84985911,44.02202754,-18.18129544,39.61229595,0.026121435,5.472538022,9.728004832,1.115959882,1.13E-05,crepe myrtle
1.434994225,0.03882384,0.937929379,0.396040552,7.177706732,3.967418984,150,241,168,93.26842981,15.16575089,78.12809994,55.97522288,-12.12598745,42.87252675,0.051722324,2.755698592,8.315029181,1.311031408,1.07E-05,crepe myrtle
1.369475127,0.049837073,1.299053768,0.414261183,4.578069837,3.437253279,164,227,166,80.56674252,25.67099531,78.21764507,46.10671506,7.185516151,46.84117204,0.046178427,5.363348026,8.737913836,1.138271786,1.14E-05,crepe myrtle
1.53717465,0.040969207,0.927581834,0.432334291,6.533524677,3.671745919,153,233,173,94.37690395,21.65640783,76.28892449,45.36299001,-10.46168957,35.11661781,0.070832537,3.056848307,8.028822716,1.306217741,1.12E-05,crepe myrtle
1.43373217,0.061835041,0.935565101,0.406083699,5.633351702,3.104817848,148,234,167,98.85342685,20.92844954,81.3019065,50.54588517,-12.2671563,41.0330885,0.064493145,3.181616815,8.142488504,1.29181232,1.14E-05,crepe myrtle
1.531732261,0.04211503,0.910374074,0.412096624,6.737062943,3.710697656,156,234,173,97.21111048,22.60530911,80.54812226,23.91928906,-15.34886056,11.4775871,0.057703123,3.439155525,8.377592603,1.266431359,1.14E-05,crepe myrtle
1.58928934,0.057695707,0.904233114,0.436336552,5.528859581,3.068586391,153,234,177,98.16312953,21.86321111,74.71947537,37.06732325,-14.00849824,29.11920808,0.072375213,2.810095841,7.893084876,1.314585968,1.12E-05,crepe myrtle
1.609561228,0.044565559,0.928794829,0.439392938,6.06457326,3.474241842,151,235,171,93.37558567,20.85665361,76.22991539,53.21262632,-15.08397346,39.49575343,0.03907966,3.951513402,9.019273994,1.221886094,1.10E-05,crepe myrtle
1.540066301,0.055084181,0.966251609,0.438197998,5.367739357,3.144676785,155,233,175,97.57561171,22.8035085,78.24960064,25.09192822,-13.86606979,14.88504723,0.06208135,3.567212644,8.304351264,1.245806347,1.14E-05,crepe myrtle
1.303309002,0.053521314,0.99554051,0.420592453,5.864395412,3.303523284,130,238,160,97.84681906,15,74.43789358,75.31488354,-5.572054656,56.99856362,0.086800707,2.647153732,7.534745149,1.335644016,1.09E-05,crepe myrtle
1.579140227,0.05095123,0.977230482,0.420391815,5.564013623,3.329131359,154,237,177,94.39279634,18.94729532,73.87151007,45.6547882,-13.87992548,27.7230347,0.044015423,3.506279454,8.751502852,1.256566218,1.09E-05,crepe myrtle
1.414129651,0.042330671,0.946339994,0.421316453,6.653902077,3.688520809,157,230,173,93.40770846,24.65765601,78.79720807,38.58781328,-10.80367959,25.37928333,0.053589457,3.930078427,8.538316071,1.219195033,1.15E-05,crepe myrtle
1.709110565,0.05555463,0.917108572,0.443400941,5.314173568,3.074679954,157,234,178,93.56281313,21.26029163,74.83982897,37.10585707,-12.33106037,-11.27672658,0.048185304,4.064038122,8.709446296,1.211536097,1.11E-05,crepe myrtle
1.449108202,0.051500136,0.908450507,0.42627309,6.171634191,3.317372881,146,239,172,91.76600678,16.43167673,70.72481884,62.80294521,-11.73734869,45.17822325,0.039164972,4.311589343,8.907570543,1.182862851,1.06E-05,crepe myrtle
1.460594005,0.047009188,0.937052979,0.414391744,6.326655352,3.519069748,149,225,179,91,26.77685568,66.09841148,58.20153828,12.80579165,39.9407456,0.062983467,3.231593278,8.216662143,1.31159068,1.12E-05,crepe myrtle
1.40987166,0.036187407,0.898556938,0.428889429,7.523383594,3.954981662,143,237,164,91.62968951,21.97726098,75.82216035,66.07666329,-21.27675983,49.27980966,0.031228548,3.389486232,9.266769119,1.303349619,1.09E-05,crepe myrtle
1.316293015,0.045351417,0.940729912,0.405433544,6.832875173,3.652813669,143,235,163,91.80413934,19.05255888,76.21023553,65.91387603,-10.56721805,51.80797023,0.050340633,3.059797945,8.561438837,1.280407947,1.10E-05,crepe myrtle
1.410597786,0.062161729,1.262196787,0.435701082,4.053362718,2.993787588,153,225,168,91.99456506,27.62245463,79,50.95805856,12.8523733,41.31855756,0.059046079,3.763264496,8.370062247,1.259507424,1.18E-05,crepe myrtle
1.566155696,0.058610166,1.19020133,0.40315632,4.367560119,3.172570302,154,233,181,90.70281142,21.9089023,67.10439628,51.99198594,-13.53943658,35.250985,0.041832646,4.349892933,8.800291787,1.176077331,1.08E-05,crepe myrtle
1.433410526,0.05873248,1.245380106,0.435998136,4.191131584,3.074598614,167,219,166,83.65404951,35,84.9411561,34.44653204,-12.63063011,31.12161729,0.043130284,5.397713576,9.012615293,1.13859286,1.24E-05,crepe myrtle
1.633268278,0.056340689,1.187855932,0.438518886,4.190851163,3.087652579,158,236,179,94.20191081,20.29778313,74.6793144,29.4753217,-14.85942748,-17.59270531,0.049453286,3.311876564,8.518127167,1.281337055,1.10E-05,crepe myrtle
1.463396106,0.045205135,1.262278105,0.431776474,4.687492953,3.514983749,162,214,176,94.41927769,43.56604182,82.04267182,-34.40011718,-27.24199467,-41.66859369,0.015329918,16.01033802,10.89870361,0.779537447,1.32E-05,crepe myrtle
1.462714956,0.038036214,1.20320123,0.437157864,5.329225462,3.808446995,174,228,178,77.19455939,26.55183609,73.30075034,31.0992311,-10.99724449,29.05143468,0.05869955,3.885924915,8.384807894,1.234942807,1.12E-05,crepe myrtle
1.38155045,0.058099087,1.3223315,0.415351774,4.141747261,3.177100112,159,224,178,86.14522622,29.10326442,69.97142274,49.4796706,6.223084253,36.7297079,0.073504469,2.948240089,7.858018407,1.312349247,1.15E-05,crepe myrtle
1.512285472,0.033570271,1.206249107,0.425869547,5.63806903,4.093852458,170,227,192,86.74675786,30.03331484,65.42935121,-34.12812098,-19.05982987,-32.28361177,0.056779304,3.712043176,8.378570145,1.275088117,1.13E-05,crepe myrtle
1.653073188,0.044412504,1.131366383,0.427199713,4.990942694,3.518266269,131,228,151,94.75230868,14.45683229,78.87331615,60.1874692,-13.60098032,44.64611316,0.726451385,2.166726439,5.986912745,1.548720507,9.81E-06,crepe myrtle
1.597160461,0.061182896,1.171671096,0.425251688,4.18679763,3.016737026,157,225,173,96.11451503,30.09983389,80.77747211,19.63418303,-13.89720628,-17.17918882,0.058518214,4.002587244,8.448071103,1.255372328,1.21E-05,crepe myrtle
1.613151873,0.045248549,1.205792122,0.437052085,4.6432386,3.456241248,153,227,171,102.7569949,30.08321791,84.74078121,-35.16736171,-20.25019052,-32.89837115,0.036103107,4.566992638,9.326102394,1.181256908,1.22E-05,crepe myrtle
4.99349721,0.011055853,1.015338196,0.461429885,6.170748944,5.220031287,216,231,218,74.73285757,46.06517123,71.29516113,-84.09527172,-52.99418472,-81.12995448,0.007455535,52.36244655,12.47417434,0.512971884,1.48E-05,oleander
5.548581528,0.007823743,1.031331759,0.427789833,7.115216173,6.217577741,217,233,221,73.18469785,42.94182111,65.81033354,-82.42600037,-49.29037633,-74.75457554,0.016075959,42.64430714,11.23270013,0.580306135,1.39E-05,oleander
5.018223057,0.01144281,1.027789935,0.448211624,6.064748081,5.197551574,213,230,216,77.02596965,47.26520919,72.56721023,-84.66614138,-53.61152385,-80.94611058,0.010397718,46.27732592,12.04872592,0.550916602,1.49E-05,oleander
5.436887021,0.013333634,1.049030378,0.438401889,5.347198539,4.737931703,219,232,222,71.99305522,47.38143096,66.3249576,-83.33473953,-55.98500874,-77.32431937,0.009570518,79.29894305,12.25081002,0.451106611,1.52E-05,oleander
5.109716221,0.01106748,1.043843228,0.444654664,6.041301771,5.2740173,208,231,214,84.32081594,44.754888,74.43117626,-91.32872296,-50.43697002,-81.62574839,0.006997881,79.01873057,12.61817714,0.419554465,1.45E-05,oleander
5.373359987,0.024808217,1.001702531,0.458847795,4.036511146,3.408963998,212,224,214,81.44323176,59.43904441,78.07048098,-91.0490015,-67.25233428,-87.71957912,0.01311187,50.84824565,11.68173529,0.529637391,1.84E-05,oleander
5.583730651,0.017234282,1.055331927,0.444772695,4.580185145,4.099439829,214,227,215,76.09204952,52.71622141,73.35529974,-83.96706002,-59.34879102,-81.00436902,0.007774787,57.70107931,12.37836007,0.477335786,1.59E-05,oleander
5.004038721,0.017481428,1.037746542,0.445050591,4.883770247,4.223997932,211,227,213,78.42193571,50.81338406,75.34586916,-84.63972076,-56.38363289,-82.1308144,0.006031069,72.11313492,12.85235303,0.43584684,1.55E-05,oleander
5.304615013,0.013572499,1.021349095,0.458089881,5.391301312,4.633008652,216,231,219,75.78258375,47.644517,70.73895674,-85.99107533,-55.32403757,-81.01523871,0.009279107,60.09118709,12.14790018,0.494989724,1.53E-05,oleander
5.497751045,0.014356999,1.008406118,0.475752172,5.117404813,4.366236412,216,231,219,78.00640999,48.98979486,72.19418259,-89.87988091,-57.77509014,-83.71915847,0.007804479,71.83439147,12.51332181,0.45905807,1.60E-05,oleander
6.954328958,0.017624223,1.028662591,0.444223809,4.166232779,3.74686599,226,237,228,64,39.49683532,59.18614703,-77.78226588,-48.63888346,-72.41249848,0.008290903,47.93887431,12.20849661,0.526220564,1.37E-05,oleander
6.144651388,0.017014863,1.027188481,0.474534043,4.370723398,3.861176632,226,236,227,63.17436189,41.78516483,59.74110812,-76.21407786,-51.15752907,-72.09317926,0.01148474,50.06655762,11.76498428,0.541675198,1.41E-05,oleander
5.954193169,0.012823613,1.063165139,0.452520974,5.060148422,4.606172026,219,239,224,72.49827584,33.346664,61.37589103,-83.9685729,-39.94847533,-71.09568531,0.012108806,42.85222232,11.53892376,0.558428557,1.27E-05,oleander
6.390041655,0.019548927,1.040125993,0.458959876,4.015257332,3.611238203,224,234,226,69.28924881,46.56178691,66.40783086,-84.98827981,-57.67685936,-82.31359199,0.007806071,68.82387825,12.49827529,0.481931671,1.63E-05,oleander
6.383697626,0.009241058,1.076485321,0.447878183,5.714982859,5.318895388,217,232,220,77.27224599,47.81213235,70.42016757,-89.98555324,-56.71116843,-82.25810996,0.009060236,71.71916091,12.26476785,0.477748351,1.56E-05,oleander
6.111776175,0.013436881,1.004477929,0.44738986,5.193780367,4.48346042,209,225,213,81.32035416,53.70288633,75.11990415,-87.16856384,-58.4323615,-81.45197718,0.009694014,68.12287016,12.14346523,0.450949261,1.61E-05,oleander
5.05644503,0.00995993,1.023921484,0.451011587,6.480204487,5.539657017,215,228,217,77.32399369,52.54521862,73.06846105,-87.30552728,-60.54548864,-82.87007301,0.006222892,77.17777601,12.91136425,0.435460234,1.62E-05,oleander
5.177407829,0.013185119,1.021184981,0.470380981,5.46477761,4.677168472,206,224,208,86.13361713,56.5331761,83.68990381,-91.99543141,-62.69381966,-90.58357409,0.004363672,95.78161069,13.52912974,0.376432618,1.72E-05,oleander
4.910690828,0.019394513,1.017777131,0.45190752,4.736001073,4.004689321,213,228,215,77.55643107,52,75.01333215,-85.66191404,-59.42289285,-83.91203944,0.006001496,77.92174172,12.87852845,0.416661823,1.61E-05,oleander
5.764026632,0.022898214,1.059832952,0.444314484,3.896310473,3.518938234,210,225,213,77.8524245,52.64978632,73.04792947,-82.41775704,-56.92202326,-78.08521259,0.008546021,63.98609598,12.35938019,0.466987783,1.52E-05,oleander
5.189444562,0.016647566,1.044166774,0.457996362,4.814634323,4.215046564,215,229,218,80.61017306,52.41183073,74.18894796,-93.08440328,-60.99354944,-85.86842147,0.010061161,80.7482704,12.17301046,0.465272704,1.69E-05,oleander
5.920082736,0.014097913,1.058675868,0.454502081,4.849843811,4.392454339,211,224,213,76.51143705,55.4977477,73.89181281,-81.2536882,-60.32554529,-79.31906428,0.010293376,72.99260466,12.12478557,0.454149989,1.61E-05,oleander
6.230744538,0.013780857,1.063547816,0.4525341,4.769899667,4.371426607,219,232,222,72.09715667,46.24932432,66.88049043,-83.34491395,-54.26923157,-78.17836674,0.012894002,44.60717469,11.68562224,0.583991754,1.50E-05,oleander
6.141642262,0.009959169,1.070604395,0.437156826,5.712135882,5.25913085,217,229,219,74.69270379,51.07837116,70.59036761,-85.50709561,-59.09159382,-81.094996,0.009989309,78.2385267,12.14099167,0.443154599,1.61E-05,oleander
5.507233604,0.01616696,1.03475663,0.435733883,4.906481727,4.296803611,215,231,219,80.19975062,49.01020302,73.33484847,-92.78103959,-57.83464596,-85.77333497,0.007469926,80.25724379,12.61213261,0.468167266,1.62E-05,oleander
6.377722005,0.016998989,1.065613585,0.425010836,4.371755981,4.027160695,214,232,218,75.4917214,42.77849927,68.81133628,-83.05352912,-47.96670144,-76.38750607,0.008467641,75.43827426,12.23924174,0.438128359,1.39E-05,oleander
5.562374399,0.023585469,1.053864759,0.449444015,3.907733624,3.490672037,220,232,223,70.03570518,46.7653718,63.86704941,-81.0184889,-55.10832645,-74.36886681,0.010670896,53.29203127,11.98083296,0.543790243,1.46E-05,oleander
5.372458371,0.025186645,1.092817442,0.451195045,3.703382154,3.41202496,217,229,219,70.88723439,48.34252786,68.02205525,-78.61366686,-54.15660984,-76.19542274,0.010928573,59.18937231,11.88516753,0.491546191,1.48E-05,oleander
6.578364102,0.011564706,1.087237573,0.459375673,4.920002193,4.643358216,215,227,217,74.46475676,52.1919534,70.73895674,-82.32839752,-58.2026207,-78.47523797,0.013073433,43.57554512,11.49180695,0.564616252,1.55E-05,oleander
5.370356039,0.022517359,1.033241632,0.446049566,4.167218561,3.629840558,222,237,225,71.04927867,40.17461885,63.52164985,-85.29741259,-49.56461989,-76.55002637,0.007892223,58.89983404,12.40773388,0.50478888,1.41E-05,oleander
7.47563018,0.020156518,1.065279416,0.421146718,3.726388171,3.501284795,230,239,232,64.27285586,41.59326869,58.32666629,-84.15843116,-54.77428154,-76.30899135,0.013553099,44.50424641,11.37896906,0.622152892,1.53E-05,yew plum pine
8.14254701,0.017805155,1.05212386,0.391754256,3.988166189,3.737086838,227,237,230,67.9337913,43.72642222,61.99193496,-87.24636208,-56.44176525,-80.11608148,0.010578619,46.15452134,11.82674213,0.614275318,1.57E-05,yew plum pine
7.615598202,0.020475991,1.13926476,0.414852575,3.451071553,3.475339316,230,241,232,64.11708041,36.91882988,58.36951259,-84.17621737,-49.69521253,-76.89455404,0.005948485,65.56148387,12.71467694,0.521620103,1.46E-05,yew plum pine
8.022022056,0.021894638,1.166886198,0.384905061,3.295974734,3.41973414,231,240,232,65.29931087,41.19465985,61.74139616,-87.31304846,-56.27027088,-82.65185377,0.006109549,69.11900603,12.83087776,0.530207763,1.65E-05,yew plum pine
7.405237808,0.019447476,1.085205966,0.419714216,3.748088717,3.583529956,228,241,231,65.80273551,34.278273,59.05082557,-84.10785465,-45.04259342,-76.17560961,0.005483454,57.25541644,12.7893387,0.517111168,1.37E-05,yew plum pine
7.802272514,0.022494511,1.084351734,0.406729301,3.451661934,3.317605456,229,237,230,67.28298448,47.21228654,65.16133823,-88.56688954,-62.82119452,-85.99918874,0.00779996,62.75132937,12.42386995,0.548431482,1.84E-05,yew plum pine
8.61748291,0.017022556,1.088558509,0.398239666,3.800785588,3.707184111,229,239,232,64.79969136,38.89730068,58.66856058,-84.15094741,-50.74808489,-76.72460229,0.007272927,55.9906591,12.43259018,0.539252304,1.48E-05,yew plum pine
9.035728438,0.01601598,1.075461769,0.39586632,3.884833434,3.761678271,231,242,233,63.66317617,34.75629439,56.95612346,-84.4315471,-47.05998076,-75.39495354,0.006791564,58.76263387,12.5899225,0.524596236,1.42E-05,yew plum pine
7.967423685,0.017559061,1.111331798,0.421596512,3.70508478,3.658407796,227,236,228,69.59885057,47.48684028,66.52818951,-89.62788746,-62.07015991,-85.76345671,0.006641275,64.32238121,12.75671872,0.526836958,1.77E-05,yew plum pine
8.476016656,0.019240916,1.107659994,0.391139484,3.574529877,3.541533774,227,237,228,69.02897942,46.16275555,66.66333325,-88.89327779,-60.65096737,-85.99148104,0.007034184,61.17583619,12.53279113,0.533258029,1.76E-05,yew plum pine
8.137697231,0.020061738,1.107910281,0.388869705,3.582269991,3.534497438,228,238,230,70.04998216,43.9089968,65.67343451,-92.03393518,-58.57892287,-86.63012924,0.005295684,73.71397108,13.01757279,0.494644661,1.75E-05,yew plum pine
8.151891045,0.020748677,1.072585153,0.394382977,3.609813376,3.448768603,227,237,229,71.73562574,46.66904756,68.18357573,-93.9343891,-62.29034819,-89.8432663,0.005108149,70.79878716,13.08560706,0.502894378,1.86E-05,yew plum pine
10.68617694,0.014587542,1.100390803,0.376469898,3.751333583,3.774700862,233,242,234,60.27437266,34.6121366,55.36244214,-80.95892853,-47.33456762,-74.22018665,0.005799357,64.5246444,12.71942118,0.525950577,1.42E-05,yew plum pine
9.830693405,0.015147389,1.141813011,0.387996051,3.643597488,3.776185075,234,244,236,59.59026766,30.11644069,53.79591063,-81.52481461,-41.61573154,-73.63627209,0.00986342,72.63699991,12.11024258,0.505976353,1.37E-05,yew plum pine
9.255973527,0.015547465,1.092467397,0.410177542,3.767599501,3.714654518,232,241,234,61.44102864,36.57868232,56.15158057,-82.14780995,-49.66874356,-75.32880821,0.006790144,57.34982309,12.50258587,0.559822854,1.47E-05,yew plum pine
9.040757712,0.018249563,1.167299767,0.392429766,3.36672759,3.538577568,230,240,232,65.81793069,39.58535083,60.39867548,-87.3837804,-53.41176827,-80.43770498,0.00534492,78.20355164,12.95498631,0.482248828,1.57E-05,yew plum pine
8.245625574,0.019769951,1.085965724,0.393290926,3.636740492,3.522213997,230,241,233,65.41406577,35.08560959,57.75811631,-86.22144122,-46.61032884,-76.44938056,0.007072088,78.90156912,12.60684568,0.489405952,1.44E-05,yew plum pine
8.316789472,0.019614835,1.139322753,0.4025852,3.424949257,3.483295655,230,240,232,65.55913361,38.63935817,59.26212956,-86.66999658,-52.34363148,-78.76407744,0.004338755,75.70193678,13.32493367,0.494197972,1.49E-05,yew plum pine
