MeanRed,MeanGreen,MeanBlue,StdDevRed,StdDevGreen,StdDevBlue,SkewRed,SkewGreen,SkewBlue,KurRed,KurGreen,KurBlue,Class
136,208,157,117.3413823,48.34252786,99.84487969,-40.42505063,-33.96160603,-59.65646272,119.0700195,161.1506781,124.8748886,camphortree
164,212,175,113.8595626,53.82378656,101.5480182,-93.7480047,-49.76166574,-89.31416973,123.2200039,154.7277347,128.9165194,camphortree
154,216,172,116.4216475,46.64761516,98.18350167,-84.15880766,-42.34652836,-80.36541172,121.8168459,162.3552545,130.4475634,camphortree
178,220,191,104.9333122,42.91852747,86.92525525,-100.194953,-43.77502242,-86.20072099,121.8502648,150.2079836,129.8102775,camphortree
179,221,192,103.4842983,42.3792402,85.6095789,-98.99006804,-43.79188913,-85.07647097,120.4695951,148.7799041,128.4170599,camphortree
177,214,187,106.2732328,53.24471805,92.9946235,-100.1401701,-53.07761265,-90.75023083,122.612519,147.1682442,128.5368348,camphortree
169,212,180,112.0089282,55.33534133,98.72689603,-97.83092463,-52.5507295,-90.57943028,123.9296851,152.3931242,130.0675151,camphortree
175,214,185,108.9495296,53.03772242,96.4935231,-102.0938838,-52.69697734,-93.89194616,124.9808414,151.0407978,130.909353,camphortree
165,209,175,111.7944542,54.94542747,100,-95.02950146,-50.37347012,-88.8939949,122.3712821,151.3015573,127.7178832,camphortree
176,210,183,106.1414151,57.61944116,96.7367562,-99.10277393,-56.28931901,-92.79323549,121.8973605,144.2218285,125.9135764,camphortree
163,210,174,113.1724348,56.5154846,101.5627885,-91.53295915,-52.3062549,-88.20698522,122.1464324,152.5187361,127.6668829,camphortree
160,221,179,102.5816748,38.45776905,83.3366666,-60.50736427,-28.33276431,-54.58139508,106.024501,143.8756579,113.5259005,camphortree
162,215,178,106.6161339,43.8178046,89.92774878,-83.10824412,-39.47052226,-76.93168732,114.6040095,149.0442212,122.7135347,camphortree
168,216,181,110.1044958,46.33573135,94.18067742,-95.63675664,-43.64941792,-85.58930741,121.6706427,153.8035802,129.0031961,camphortree
172,214,184,102.9320164,51.28352562,88.71302046,-79.74538844,-41.49353942,-70.97731207,109.2848611,136.0820873,115.2052899,camphortree
170,216,182,108.1711607,48.51803788,94.3610089,-95.47426735,-48.90109161,-89.300378,120.8399319,151.4580129,127.6038851,camphortree
155,209,166,113.5209232,51.04899607,102.0441081,-83.79879091,-42.89083541,-80.17295913,119.5402793,154.1911637,124.3969733,camphortree
138,209,160,112.3209687,44.24929378,93.90420651,-44.77534118,-32.0938003,-58.30614969,115.1369476,156.9827311,121.8547372,camphortree
160,198,171,106.5598423,64.51356447,95.74445154,-73.58970644,-49.24602079,-72.20766948,111.8524665,133.4751106,116.1996713,camphortree
164,200,174,105.6787585,64.27285586,96.42095208,-80.02317037,-53.48015102,-79.5391735,112.9674564,134.2818979,117.4159713,camphortree
150,222,171,120.0833044,37.78888726,97.46794345,-87.88846061,-35.86912355,-77.76727696,124.991758,173.9207509,135.7360036,camphortree
142,224,173,115.0869237,34.58323293,85.66212699,-49.30066419,-26.01182894,-47.11950875,116.8955688,168.4670992,129.2262255,camphortree
172,194,175,115.0608535,89.82204629,112.9690223,-102.4145947,-88.62320185,-103.4622452,128.6095233,142.016168,130.1794771,japan arrowwood
175,192,178,114.8259553,93.80298503,112.4588814,-105.2075712,-91.86783954,-105.7612104,129.9565105,140.2899481,131.5979813,japan arrowwood
171,201,175,109.5718942,71.58910532,104.7138959,-91.71077253,-62.55136045,-88.85348109,119.7813337,138.130199,121.697918,japan arrowwood
164,187,166,116.327125,89.67719889,114.9347641,-94.63717562,-78.76160575,-95.50314765,125.5190434,138.6360975,126.4078259,japan arrowwood
152,197,162,116.5332571,68.53466276,108.6416127,-78.29898398,-54.28891783,-82.16395908,121.6063781,147.542208,125.242943,japan arrowwood
152,187,158,114.8912529,78.93668349,110.3630373,-75.93594557,-60.35575682,-79.42430462,119.8621163,138.3355509,121.7564668,japan arrowwood
157,194,163,114.7562634,73.85797181,110.2361102,-83.73375641,-60.18314411,-85.6805346,121.5252013,142.7203732,123.8185034,japan arrowwood
159,200,166,110.1680534,63.14269554,102.9902908,-81.08632771,-50.6373089,-78.48525018,116.6639389,141.2244505,119.4732619,japan arrowwood
163,193,165,114.2190877,80.56674252,112.529996,-90.93635609,-71.57868658,-90.99339806,123.1391941,140.6570811,123.9779888,japan arrowwood
158,196,163,112.5255527,71.02816343,108.7704004,-82.4545449,-58.1843126,-83.75946874,119.9726921,141.7811882,121.8274601,japan arrowwood
161,193,164,113.5825691,76.70723564,110.4128616,-87.18426616,-64.0962906,-86.25093467,121.5933221,139.9567036,122.7786388,japan arrowwood
155,191,159,102.2545842,67.86015031,98.45303449,-58.13089739,-46.4199107,-56.86260125,107.9654895,125.3710889,108.780012,japan arrowwood
159,190,163,99.69954864,69.28924881,96.61780374,-54.41101547,-44.41835807,-56.74669584,103.7408583,118.0100782,104.5228025,japan arrowwood
143,177,146,113.9605195,79.52358141,111.6109314,-68.34791413,-54.86822447,-70.13579083,118.1028584,134.7091901,118.7848201,japan arrowwood
143,180,149,113.4944933,75.57115852,108.1434233,-63.44863269,-49.4615557,-66.8949866,116.8922626,134.9957938,118.2631735,japan arrowwood
144,177,149,111.7541946,79.46697427,108.5725564,-66.43144045,-57.20435522,-71.68574458,116.2329228,132.0428564,117.4456259,japan arrowwood
149,186,153,109.931797,70.59036761,106.2544117,-72.19558448,-50.11918235,-72.0447253,115.996242,135.5730283,117.1297956,japan arrowwood
171,192,173,108.1850267,82.41359111,106.3343783,-92.72714568,-74.01752689,-92.27763485,119.9361154,132.1555095,120.889663,japan arrowwood
157,182,161,111.0720487,82.44998484,107.6057619,-87.62039481,-70.35951098,-88.25579842,119.5795923,133.575631,121.289384,japan arrowwood
147,178,152,110.7971119,80.99382693,108.3789647,-71.96957305,-62.52493938,-77.39194097,116.5289837,131.8587939,117.9709483,japan arrowwood
161,186,164,106.1131472,78.3070878,102.6157883,-78.00843652,-61.00152285,-75.99047665,113.1914468,126.2694473,114.262948,japan arrowwood
154,184,157,114.0876856,81.39410298,111.1260546,-77.31238698,-59.39805531,-77.11121277,119.429832,134.7767821,120.3364385,japan arrowwood
165,190,170,107.6986537,77.5370879,103.6870291,-91.46276367,-71.20597465,-92.3832469,118.8274845,133.7190713,121.2892904,japan arrowwood
170,189,171,108.6232019,85.52192701,107.5127899,-93.64807293,-77.11513669,-92.98593073,120.7530138,131.6837003,121.2267184,japan arrowwood
168,188,169,100.5733563,79.01265721,99.10600385,-70.59854101,-59.68417381,-69.51756711,105.4301044,115.2014989,105.7419225,japan arrowwood
152,175,157,118.2624201,94.94208761,115.1216748,-82.30896724,-74.90851066,-86.5377785,123.7298909,134.8135347,125.4428637,japan arrowwood
145,170,152,111.4315934,87.3326972,107.0560601,-67.37349878,-63.07826001,-74.98423372,116.0686445,126.8601485,117.9742302,japan arrowwood
148,174,154,115.4382952,88.54377448,111.350797,-79.01724774,-68.68857765,-83.51233876,120.459124,133.3597525,122.5113884,japan arrowwood
156,176,160,110.8692924,89.94442729,108.1665383,-85.51179118,-76.61550041,-87.93814524,118.6642395,129.1176592,120.3033798,japan arrowwood
144,176,150,113.3313725,81.69455306,109.3709285,-69.8787015,-60.65386693,-76.06561738,117.5886976,133.19087,119.2394535,japan arrowwood
187,226,198,101.6759559,44.51965858,86.13361713,-96.93118725,-45.08346649,-83.9982048,118.3478985,144.3954207,124.9515834,sweet osmanthus
180,212,188,102.2741414,58.91519329,91.44943958,-89.33205086,-52.6461536,-80.72256862,113.2622859,133.8642663,117.6210728,sweet osmanthus
181,216,189,99.19677414,51.97114584,87.81229982,-85.47790772,-45.54995921,-75.85226379,109.6818076,132.2564831,113.9316042,sweet osmanthus
179,217,188,94.06380813,47.85394446,82.92164977,-73.18001485,-39.88466778,-66.29247306,100.5224364,124.5094776,104.7768013,sweet osmanthus
182,217,192,97.5602378,51.79768335,85.52777327,-83.15960965,-46.31525728,-75.26837188,107.0925879,129.7435063,112.5130695,sweet osmanthus
175,216,185,91.74420963,45.08880127,80.93207028,-63.85931009,-33.67216632,-58.90677608,96.66050365,121.4630084,100.6860264,sweet osmanthus
173,222,187,97.94386147,42.94182111,82.65591328,-73.10824,-39.66151884,-66.50017902,104.303396,135.6559129,110.9535587,sweet osmanthus
173,228,189,101.0148504,35.4541958,82.60145277,-78.09401331,-33.26116609,-68.4374907,107.8093717,144.3260028,116.0383474,sweet osmanthus
158,207,170,101.6661202,51.34199061,89.97221793,-52.74530704,-32.1719262,-51.37478614,104.376127,131.8033667,107.7268087,sweet osmanthus
171,223,187,103.5712315,40.68169121,85.38735269,-80.61982079,-35.06979271,-70.24519456,111.2553179,145.0819241,119.404195,sweet osmanthus
163,225,180,105.6740271,35.83294573,87.73254812,-76.67094074,-33.18869553,-69.649266,112.061295,152.5203183,120.060504,sweet osmanthus
164,220,180,94.5409964,38.22302971,79.20227269,-47.16270754,-27.66740857,-47.34438456,97.0260068,130.4872291,102.20771,sweet osmanthus
175,221,189,95.8853482,41.52107898,79.83107165,-71.28149833,-34.71109114,-63.64081014,101.6796377,131.0105864,108.3889212,sweet osmanthus
176,217,187,97.4730732,47.5604878,84.82334584,-74.85155825,-39.07589866,-67.76091063,103.5615279,129.6127401,108.8506815,sweet osmanthus
159,213,176,100.9950494,45.82575695,84.66404195,-53.22663129,-32.28425141,-52.20359042,103.7840921,135.2905648,109.5493884,sweet osmanthus
165,214,176,99.24716621,46.54030511,87.45856162,-63.25228475,-34.43557254,-58.14085859,103.5509575,132.917269,107.4458184,sweet osmanthus
165,218,181,100.5733563,43.68065934,84.25556361,-64.13132215,-35.04456907,-59.72672015,104.1043468,136.9000295,110.6545706,sweet osmanthus
158,205,171,103.4311365,52.46903849,90.71934744,-66.46073398,-39.57955446,-64.86496622,107.5054294,135.3175603,112.4177158,sweet osmanthus
146,204,163,111.202518,51.93264869,95.35722311,-59.01933676,-35.95493332,-60.68465768,114.4423671,147.9932652,119.9519056,sweet osmanthus
160,214,175,101.882285,45.16635916,86.61985915,-61.10114903,-31.87221173,-55.77717578,106.333794,138.4166457,111.6857371,sweet osmanthus
170,211,181,94.06380813,49.78955714,83.27664739,-58.71818105,-35.57920555,-57.68186902,97.45372703,121.1188721,101.3567979,sweet osmanthus
147,204,163,104.1729331,50.009999,91.14274519,-46.57501285,-35.70227711,-56.43192783,108.3407253,139.8284154,112.6367813,sweet osmanthus
147,205,164,107.9490621,49.09175083,91.84225607,-54.00514354,-32.04778018,-55.05251183,110.7123612,144.2695075,116.0279303,sweet osmanthus
150,218,172,107.4848827,39.37003937,86.26123115,-53.91699639,-29.57283544,-53.20038065,110.8365348,152.0831722,118.6934218,sweet osmanthus
151,203,165,107.452315,54.13871073,95.06839643,-62.05198554,-39.39978871,-65.52637673,111.512089,141.3128755,116.0891924,sweet osmanthus
157,216,175,105.3043209,40.26164428,86.83317338,-71.23219623,-33.24941111,-65.52862801,110.2480052,147.7552116,118.2334796,sweet osmanthus
162,219,177,100.9504829,37.93415348,84.72897969,-69.8698261,-32.0938003,-63.01402224,106.8353676,142.918248,113.2591025,sweet osmanthus
166,207,178,97.05668447,53.47896783,85.87199776,-58.56833274,-38.10933424,-59.64184785,100.4034056,123.4398598,104.537101,sweet osmanthus
157,214,173,105.0904372,44.29446918,89.11228871,-69.32812975,-37.49493265,-65.33077932,110.0493023,145.4984054,116.6286729,sweet osmanthus
158,212,173,107.6289924,47.92702787,92.76852915,-75.65360596,-41.39223018,-72.39895555,113.2624532,147.1457076,119.8356682,sweet osmanthus
250,252,251,29.66479395,17.34935157,26.11512971,-56.99466453,-33.27381602,-50.10922788,80.06408896,80.78603597,80.42495262,deodar
250,251,250,29.12043956,18.13835715,26.0959767,-53.94530356,-33.16689253,-47.92290866,74.45331935,74.83384869,74.45331935,deodar
249,251,250,30.4466747,20.59126028,28.53068524,-55.5197019,-37.77381799,-52.15302557,76.07575754,76.85375268,76.4646139,deodar
250,251,250,28.96549672,18.92088793,26.64582519,-53.31003757,-34.76109405,-48.85281391,73.18910141,73.57568724,73.18910141,deodar
248,250,248,35.52463934,22.82542442,32.95451411,-61.97275945,-40.07029307,-57.30502328,83.01529867,83.84799961,83.01529867,deodar
248,251,248,37.40320842,21.09502311,33.76388603,-65.98415598,-37.62488733,-59.40523483,88.84383901,90.07404232,88.84383901,deodar
249,252,250,30.5777697,15.19868415,26.88865932,-56.0311264,-28.34231165,-49.36845665,76.96777455,78.12642498,77.35373674,deodar
247,250,248,36.51027253,21.1896201,33.22649545,-62.20569903,-36.15442919,-56.67435113,82.59184837,83.87530893,83.0193147,deodar
247,250,248,37.12142239,21.11871208,33.03028913,-63.68645469,-36.10514528,-56.4528544,84.87549753,86.1446052,85.29818101,deodar
247,251,248,39.35733731,20.29778313,34.05877273,-67.45198231,-35.31016835,-58.51970505,89.63391542,91.34088032,90.06024675,deodar
249,252,250,31,16.09347694,27.29468813,-56.07844025,-29.48874415,-49.42596831,76.5248724,77.70676554,76.91857286,deodar
249,252,250,31.78049716,17.43559577,28.47806173,-58.86784555,-32.71377811,-52.86091455,81.20190555,82.34599564,81.58305396,deodar
248,251,249,33.21144381,17.77638883,29.58039892,-58.8052566,-31.68340143,-52.41482788,79.57345571,80.78580695,79.97725006,deodar
249,251,250,30.49590136,18.49324201,27.01851217,-54.98578145,-33.28856212,-48.68083552,74.94809191,75.73851926,75.34315416,deodar
248,251,249,33.49626845,17.29161647,29.68164416,-58.51483784,-30.30793941,-51.79119919,78.60076516,79.84011262,79.01355781,deodar
249,252,250,31.57530681,16.673332,27.67670501,-56.56631991,-30.18112646,-49.60055064,76.80052921,78.00053313,77.20026036,deodar
250,252,251,26.57066051,17.1464282,24.31049156,-49.78346359,-32.29608019,-45.5815869,69.1489452,69.89588895,69.52227684,deodar
249,252,250,31.98437118,16.03121954,27.89265136,-57.82966274,-29.39838639,-50.4180942,78.90199947,80.08447158,79.29588806,deodar
250,252,250,28.60069929,16.70329309,26.07680962,-53.54510419,-31.53929756,-48.49771485,74.22664001,74.9779488,74.22664001,deodar
249,252,250,30.41381265,15.39480432,27.45906044,-54.83498751,-28.04287649,-49.52224963,74.69975145,75.88778145,75.09549096,deodar
250,252,251,27.89265136,13.6381817,23.74868417,-51.92593005,-25.42989845,-44.15646772,71.75276229,72.51129618,72.13190837,deodar
249,252,250,30.78960864,15.90597372,26.88865932,-55.23677536,-28.71904671,-48.18820783,75.12314998,76.31715984,75.52086004,deodar
250,252,250,29.44486373,15.49193338,26.03843313,-54.60007424,-28.73116599,-47.91957017,75.37162404,76.13249013,75.37162404,deodar
248,251,249,33.58571125,18.92088793,30.14962686,-58.6983551,-33.33182215,-52.84098536,78.90792095,80.14448214,79.31976969,deodar
250,252,250,29.61418579,18.1934054,27.23967694,-54.37913343,-33.90370678,-49.81800503,74.57995763,75.35575702,74.57995763,deodar
249,251,249,32.46536616,18.94729532,29.20616373,-58.02862242,-33.94772821,-51.97656735,78.6437348,79.44778917,78.6437348,deodar
249,251,249,32.69556545,18.70828693,29.64793416,-58.15130924,-33.24488775,-52.3939507,78.63240265,79.44194172,78.63240265,deodar
250,252,250,29.93325909,17.8605711,26.13426869,-55.17180437,-33.09187742,-47.89502522,75.85916626,76.62909792,75.85916626,deodar
248,251,249,35.6931366,19.59591794,31.11269837,-63.10547545,-34.91434839,-54.94705649,85.07778163,86.30326269,85.48602594,deodar
248,251,249,33.82306905,20.0748599,31.06444913,-59.33213046,-35.66746245,-54.598397,79.90346702,81.13335355,80.3130966,deodar
191,219,198,98.98989847,55.83009941,88.45903006,-96.23510086,-54.88150799,-86.40100272,115.8369654,134.4249489,120.0760062,gingko
162,217,180,106.7567328,44.02272141,86.22644606,-70.77399537,-30.79820364,-58.34563731,109.5100022,144.6398866,117.6518512,gingko
145,235,177,121.4907404,25.72936066,90.55385138,-73.98203849,-24.2768859,-68.55478949,124.2398703,184.7938453,139.7831966,gingko
158,218,177,105.2805775,41.60528813,85.12343978,-59.31877632,-29.52817379,-50.9905147,106.7185238,144.1703869,114.1358656,gingko
150,227,178,102.5670512,28.91366459,75.46522378,32.84531215,-17.4908796,14.28660947,103.2904878,150.3771583,112.4530343,gingko
159,224,181,104.4365836,34.39476704,80.31189202,-59.56641126,-22.84712731,-45.96547504,105.9460963,147.6504411,115.2618633,gingko
161,222,181,101.4741346,36.53765181,80.0312439,-55.68788957,-24.38331297,-45.60371623,102.7275823,141.1454409,110.6758291,gingko
154,219,177,104.0576763,37.76241518,80.2371485,-43.63786795,-21.18580395,-34.29727785,104.7798146,144.3589547,112.9604683,gingko
165,218,181,99.45350673,41.74925149,81.79853299,-58.96828708,-27.80433312,-49.38636655,101.109128,133.9642792,107.3652987,gingko
168,216,183,99.44345127,44.91102315,81.81075724,-64.99794865,-30.95275495,-53.12100039,101.8028627,131.8251538,108.243774,gingko
164,221,183,99.7997996,38.39270764,79.101201,-58.24893009,-26.80332624,-47.43359141,101.3475765,137.2805062,109.2045158,gingko
159,209,176,108.4020295,51.97114584,88.91006692,-68.69542997,-34.22144956,-56.5580889,110.5616081,141.1286925,117.701699,gingko
164,218,183,108.7152243,45.02221674,86.68333173,-78.19897697,-34.7141341,-64.3483608,112.9813305,148.0982112,122.4736408,gingko
161,216,178,103.841225,43.0464865,84.97646733,-61.11694845,-26.37475012,-50.57652679,105.4166535,139.4296788,112.0757363,gingko
162,213,177,99.48869282,45.59605246,82.84322543,-52.6250985,-28.04965678,-43.61492489,100.6082927,130.8647252,105.6545079,gingko
151,219,176,103.8026975,37.01351105,78.60025445,-21.40411602,-20.8959326,-20.74134734,104.3713193,144.9374049,112.5430763,gingko
160,218,179,101.1830025,39.94996871,80.85171612,-52.26870281,-24.2400675,-42.54247196,102.303476,137.7668256,109.2931965,gingko
158,223,182,103.8026975,34.98571137,78.38367177,-54.83354633,-22.96276268,-43.53909376,105.0294451,146.0460709,115.0253091,gingko
160,216,180,108.0092589,44.88875137,85.26429499,-69.54590415,-30.93047199,-55.38137149,110.5867065,145.9399445,119.5984614,gingko
163,218,183,102.9125843,41.24318125,80.58535847,-64.00065104,-26.26504051,-50.85541517,104.9824344,139.6629658,113.8517257,gingko
162,222,182,97.95407087,35.39774004,76.28892449,-47.65801485,-21.23618479,-35.6304793,98.82185128,135.9153475,106.2007301,gingko
166,217,190,105.5746182,45.2437841,77.34339015,-75.0502774,-33.97345102,-56.44720575,109.3872392,142.3067151,122.1478711,gingko
163,210,181,102.859127,49.82971001,82.51666498,-64.09539809,-31.29070961,-51.8733357,105.0263345,133.3539161,112.6963762,gingko
163,212,184,108.0833012,50.70502934,82.8975271,-75.43439764,-37.27071952,-58.19976697,111.7594604,142.6507154,122.2231317,gingko
161,203,177,106.0754448,58.6600375,88.15894736,-67.09928104,-37.93965491,-56.78424644,108.3642129,132.7608878,114.9450643,gingko
171,221,192,104.2209192,42.47352116,79.39143531,-80.3529716,-34.82112823,-64.06422589,110.3721954,143.2485483,121.9123637,gingko
155,213,178,107.6475731,45.79301257,83.16249155,-59.21609923,-29.20504698,-48.13906431,109.1664002,144.4433228,118.6491914,gingko
170,212,186,102.873709,52.40229003,83.86894539,-75.39677134,-39.75031974,-62.56805387,107.1271993,133.6092606,115.0897486,gingko
157,214,179,108.7382178,46.15192304,84.66404195,-66.31726644,-31.10440001,-53.21780549,110.9526395,146.3568148,120.6331912,gingko
158,214,182,109.3572128,47.02127178,81.90848552,-69.6206692,-33.35131252,-52.33170599,111.8850798,147.0031233,123.2500029,gingko
155,217,172,92.14662229,35.63705936,76.67463727,47.76227949,14.89106261,37.5881187,93.37775291,126.8947708,95.5689097,crepe myrtle
144,224,168,84.59905437,25.61249695,67.63135368,67.54153822,13.9505055,50.84948574,90.94939721,129.9149539,89.40464565,crepe myrtle
164,231,167,81.90848552,25.0998008,79.84985911,44.02202754,-18.18129544,39.61229595,84.44211183,122.9474851,84.16616244,crepe myrtle
150,241,168,93.26842981,15.16575089,78.12809994,55.97522288,-12.12598745,42.87252675,95.12453171,150.8532388,96.37238935,crepe myrtle
164,227,166,80.56674252,25.67099531,78.21764507,46.10671506,7.185516151,46.84117204,83.23429734,117.9299865,82.96054767,crepe myrtle
153,233,173,94.37690395,21.65640783,76.28892449,45.36299001,-10.46168957,35.11661781,96.5313118,144.7685431,100.2218149,crepe myrtle
148,234,167,98.85342685,20.92844954,81.3019065,50.54588517,-12.2671563,41.0330885,100.2765033,152.7330561,103.0074215,crepe myrtle
156,234,173,97.21111048,22.60530911,80.54812226,23.91928906,-15.34886056,11.4775871,97.9334647,147.204893,101.8303486,crepe myrtle
153,234,177,98.16312953,21.86321111,74.71947537,37.06732325,-14.00849824,29.11920808,99.06146784,149.6702944,105.7443396,crepe myrtle
151,235,171,93.37558567,20.85665361,76.22991539,53.21262632,-15.08397346,39.49575343,95.48151437,145.6637035,97.97170872,crepe myrtle
155,233,175,97.57561171,22.8035085,78.24960064,25.09192822,-13.86606979,14.88504723,98.92838149,147.6231562,104.1188129,crepe myrtle
130,238,160,97.84681906,15,74.43789358,75.31488354,-5.572054656,56.99856362,103.9330691,164.7539197,104.2031513,crepe myrtle
154,237,177,94.39279634,18.94729532,73.87151007,45.6547882,-13.87992548,27.7230347,95.71840607,146.9905121,100.9176194,crepe myrtle
157,230,173,93.40770846,24.65765601,78.79720807,38.58781328,-10.80367959,25.37928333,94.42684764,138.6795492,97.20805556,crepe myrtle
157,234,178,93.56281313,21.26029163,74.83982897,37.10585707,-12.33106037,-11.27672658,95.23049757,142.41499,100.3174167,crepe myrtle
146,239,172,91.76600678,16.43167673,70.72481884,62.80294521,-11.73734869,45.17822325,94.9633659,149.516257,97.4413365,crepe myrtle
149,225,179,91,26.77685568,66.09841148,58.20153828,12.80579165,39.9407456,94.4409798,135.6838098,100.3374152,crepe myrtle
143,237,164,91.62968951,21.97726098,75.82216035,66.07666329,-21.27675983,49.27980966,95.78791539,149.338088,95.26021539,crepe myrtle
143,235,163,91.80413934,19.05255888,76.21023553,65.91387603,-10.56721805,51.80797023,95.81678182,147.8429554,95.08937431,crepe myrtle
153,225,168,91.99456506,27.62245463,79,50.95805856,12.8523733,41.31855756,94.1802369,134.7839514,95.21957088,crepe myrtle
154,233,181,90.70281142,21.9089023,67.10439628,51.99198594,-13.53943658,35.250985,92.51421012,139.1796161,98.61343001,crepe myrtle
167,219,166,83.65404951,35,84.9411561,34.44653204,-12.63063011,31.12161729,84.95912909,113.2012233,85.04277657,crepe myrtle
158,236,179,94.20191081,20.29778313,74.6793144,29.4753217,-14.85942748,-17.59270531,95.71726121,144.4477819,101.3316572,crepe myrtle
162,214,176,94.41927769,43.56604182,82.04267182,-34.40011718,-27.24199467,-41.66859369,95.41534372,124.8358806,98.90170561,crepe myrtle
174,228,178,77.19455939,26.55183609,73.30075034,31.0992311,-10.99724449,29.05143468,78.28240044,109.4719785,78.32978613,crepe myrtle
159,224,178,86.14522622,29.10326442,69.97142274,49.4796706,6.223084253,36.7297079,87.98075041,123.6656273,90.4399599,crepe myrtle
170,227,192,86.74675786,30.03331484,65.42935121,-34.12812098,-19.05982987,-32.28361177,87.8298103,122.4896567,96.03328584,crepe myrtle
131,228,151,94.75230868,14.45683229,78.87331615,60.1874692,-13.60098032,44.64611316,97.44095414,156.3726052,98.56692468,crepe myrtle
157,225,173,96.11451503,30.09983389,80.77747211,19.63418303,-13.89720628,-17.17918882,97.46481541,138.2378503,100.9854011,crepe myrtle
153,227,171,102.7569949,30.08321791,84.74078121,-35.16736171,-20.25019052,-32.89837115,103.6846619,149.9289558,108.6464823,crepe myrtle
216,231,218,74.73285757,46.06517123,71.29516113,-84.09527172,-52.99418472,-81.12995448,99.06928215,108.6982545,100.3037708,oleander
217,233,221,73.18469785,42.94182111,65.81033354,-82.42600037,-49.29037633,-74.75457554,96.92173796,107.2638238,99.42468063,oleander
213,230,216,77.02596965,47.26520919,72.56721023,-84.66614138,-53.61152385,-80.94611058,99.95238801,110.9316383,101.8038723,oleander
219,232,222,71.99305522,47.38143096,66.3249576,-83.33473953,-55.98500874,-77.32431937,98.39912775,106.5975618,100.2424489,oleander
208,231,214,84.32081594,44.754888,74.43117626,-91.32872296,-50.43697002,-81.62574839,107.8641952,122.9154559,111.6123452,oleander
212,224,214,81.44323176,59.43904441,78.07048098,-91.0490015,-67.25233428,-87.71957912,107.1539768,114.8210082,108.3916799,oleander
214,227,215,76.09204952,52.71622141,73.35529974,-83.96706002,-59.34879102,-81.00436902,98.86838729,107.2345723,99.48416721,oleander
211,227,213,78.42193571,50.81338406,75.34586916,-84.63972076,-56.38363289,-82.1308144,100.0379014,110.3830198,101.2633822,oleander
216,231,219,75.78258375,47.644517,70.73895674,-85.99107533,-55.32403757,-81.01523871,101.2680013,110.8737699,103.1276255,oleander
216,231,219,78.00640999,48.98979486,72.19418259,-89.87988091,-57.77509014,-83.71915847,105.8275399,115.385038,107.6852379,oleander
226,237,228,64,39.49683532,59.18614703,-77.78226588,-48.63888346,-72.41249848,92.12031367,98.90941704,93.33160157,oleander
226,236,227,63.17436189,41.78516483,59.74110812,-76.21407786,-51.15752907,-72.09317926,90.13233097,96.32990797,90.73894945,oleander
219,239,224,72.49827584,33.346664,61.37589103,-83.9685729,-39.94847533,-71.09568531,98.97086957,111.7713954,102.0783599,oleander
224,234,226,69.28924881,46.56178691,66.40783086,-84.98827981,-57.67685936,-82.31359199,100.8638394,106.9720574,102.0666896,oleander
217,232,220,77.27224599,47.81213235,70.42016757,-89.98555324,-56.71116843,-82.25810996,106.0956088,115.5916336,107.9446253,oleander
209,225,213,81.32035416,53.70288633,75.11990415,-87.16856384,-58.4323615,-81.45197718,102.9703941,113.3409067,105.4513121,oleander
215,228,217,77.32399369,52.54521862,73.06846105,-87.30552728,-60.54548864,-82.87007301,102.6894551,111.0161028,103.9290399,oleander
206,224,208,86.13361713,56.5331761,83.68990381,-91.99543141,-62.69381966,-90.58357409,108.7234226,120.4247001,109.9487901,oleander
213,228,215,77.55643107,52,75.01333215,-85.66191404,-59.42289285,-83.91203944,101.1517875,110.7713757,102.3788578,oleander
210,225,213,77.8524245,52.64978632,73.04792947,-82.41775704,-56.92202326,-78.08521259,97.63236144,107.3236266,99.47230474,oleander
215,229,218,80.61017306,52.41183073,74.18894796,-93.08440328,-60.99354944,-85.86842147,109.4990843,118.4133171,111.3608776,oleander
211,224,213,76.51143705,55.4977477,73.89181281,-81.2536882,-60.32554529,-79.31906428,96.20118789,104.554512,97.42227936,oleander
219,232,222,72.09715667,46.24932432,66.88049043,-83.34491395,-54.26923157,-78.17836674,98.28752867,106.5160022,100.1377553,oleander
217,229,219,74.69270379,51.07837116,70.59036761,-85.50709561,-59.09159382,-81.094996,100.8237944,108.4204219,102.053729,oleander
215,231,219,80.19975062,49.01020302,73.33484847,-92.78103959,-57.83464596,-85.77333497,109.4466902,119.5894772,111.9164589,oleander
214,232,218,75.4917214,42.77849927,68.81133628,-83.05352912,-47.96670144,-76.38750607,97.9868866,109.6608121,100.4719272,oleander
220,232,223,70.03570518,46.7653718,63.86704941,-81.0184889,-55.10832645,-74.36886681,95.60781181,103.1790188,97.45491469,oleander
217,229,219,70.88723439,48.34252786,68.02205525,-78.61366686,-54.15660984,-76.19542274,92.67762333,100.3609579,93.91131942,oleander
215,227,217,74.46475676,52.1919534,70.73895674,-82.32839752,-58.2026207,-78.47523797,96.86757797,104.5855708,98.10800541,oleander
222,237,225,71.04927867,40.17461885,63.52164985,-85.29741259,-49.56461989,-76.55002637,100.8702743,110.2274355,102.7002993,oleander
230,239,232,64.27285586,41.59326869,58.32666629,-84.15843116,-54.77428154,-76.30899135,101.0725254,106.3309763,102.2310463,yew plum pine
