ASM,Contrast,Entropy,Homogeneity,Correlation,Asp Ratio,Form Factor,Narrow Factor,Rect,PRD,PRLW,Class
1.075416475,25.36204337,6.173770297,1.307422712,1.00E-05,1.655923463,0.056595567,1.237605851,0.460779899,3.888298037,3.000313279,wintersweet
1.407944193,14.600196,4.925944677,1.459435172,9.57E-06,1.882957044,0.058339836,1.218283581,0.485652168,3.553743968,2.827722371,wintersweet
1.460065934,13.31402731,4.63289836,1.478166312,9.52E-06,2.177502865,0.053435983,1.085513886,0.477897088,3.906619874,2.906091757,wintersweet
1.428085218,7.469881151,4.656422652,1.512992675,9.19E-06,1.873187296,0.048925277,1.138166623,0.493759886,4.130275347,3.064799844,wintersweet
1.03077615,15.05980817,6.115322204,1.361080613,9.87E-06,1.653753826,0.048174995,1.141225932,0.472427687,4.516629085,3.212153471,wintersweet
1.366064659,19.54668786,5.179080956,1.432201366,9.63E-06,1.994706545,0.049278597,1.199247941,0.498554347,3.766743896,3.008844999,wintersweet
1.373542353,16.3571226,5.240680281,1.465451438,9.99E-06,2.187834765,0.053479247,1.176617323,0.482965813,3.575252047,2.887091968,wintersweet
1.177912523,17.25784821,5.681709118,1.406336115,1.01E-05,2.119663045,0.047244103,1.197499559,0.486468546,3.783467768,3.078396387,wintersweet
0.992220585,14.08786802,5.984367365,1.375915901,1.02E-05,2.279803321,0.044471934,1.178410427,0.495051543,3.787795429,3.102649184,wintersweet
1.322204641,19.11905442,5.283552263,1.434921477,9.94E-06,1.978400499,0.050397247,1.25210644,0.486756199,3.625287834,3.01519122,wintersweet
1.186861406,25.29204128,5.868025172,1.352608105,9.77E-06,2.040284508,0.052496949,1.176079031,0.471862925,3.782188483,2.985081412,wintersweet
1.202118572,22.29690575,5.833477759,1.380565638,1.00E-05,2.102589319,0.046881734,1.18789156,0.476307749,3.885083184,3.127571733,wintersweet
0.932283607,24.17090179,6.524149558,1.29998601,1.06E-05,1.98081669,0.051093103,1.168816246,0.481474826,3.875820764,3.010363517,wintersweet
1.043699653,11.56735822,5.753023913,1.388147986,1.00E-05,1.898756312,0.044498123,1.209860922,0.487136143,4.074120886,3.228693978,wintersweet
1.215668749,26.78543786,5.908409585,1.361317515,1.01E-05,2.134415872,0.049272056,1.184504793,0.474153739,3.780626047,3.049460193,wintersweet
1.144957801,16.59850292,5.743381881,1.412051597,1.03E-05,2.290528601,0.04781186,1.204641881,0.506310535,3.525314595,2.956146044,wintersweet
0.938590531,23.38778878,6.541438264,1.292566409,1.04E-05,2.246689881,0.051248527,1.249237851,0.484814042,3.388090574,2.928886001,wintersweet
1.649419087,51.75668474,5.65244361,1.405985471,9.72E-06,2.075466419,0.03419534,1.108722749,0.53094323,4.646347427,3.476477003,camphortree
2.106280086,38.46477064,4.132271674,1.547996028,9.14E-06,2.25386747,0.038940732,1.116362034,0.499135814,4.279759171,3.309427754,camphortree
1.860545224,41.25769808,4.795815836,1.475493186,9.36E-06,2.23330653,0.03222407,1.086746115,0.521278651,4.750863679,3.566170653,camphortree
1.775103857,60.51603003,5.329570727,1.440858306,9.90E-06,1.982359834,0.042715399,1.051562226,0.506198632,4.593260332,3.210542961,camphortree
1.891255346,35.51722269,4.664911115,1.491437498,9.37E-06,2.311902083,0.047037023,1.059669377,0.500659864,4.0443953,2.99168545,camphortree
1.512721988,54.41452043,6.039145227,1.365866776,9.59E-06,2.098836369,0.037606091,1.109828998,0.510378041,4.489309578,3.374547611,camphortree
1.554157245,34.19358841,5.660403298,1.404833936,9.58E-06,2.090854683,0.050135689,1.006208896,0.512158052,4.289181527,2.919495716,camphortree
1.287301343,39.33780651,6.566014469,1.316067535,9.80E-06,1.959917735,0.044010059,1.055358514,0.486378581,4.626130341,3.232779512,camphortree
0.95918959,28.39555046,7.534704454,1.238549073,1.03E-05,1.542327374,0.036163384,1.144992029,0.478838811,5.344167389,3.712167883,camphortree
1.491018213,71.18175563,6.266185243,1.345061677,9.77E-06,1.909467268,0.034298172,1.102863492,0.521169172,4.907917871,3.552366693,camphortree
1.31206374,56.73131568,6.703512252,1.298181632,9.76E-06,1.733665875,0.026530113,1.138449916,0.486241205,5.873648338,4.240741887,camphortree
1.841495605,47.46965284,4.879771285,1.467681165,9.29E-06,2.002777502,0.037698118,1.16616274,0.520136314,4.327191021,3.365695167,camphortree
1.846555548,43.65176918,4.830610748,1.472641327,9.27E-06,1.992321212,0.038872797,1.165732731,0.516503133,4.289058325,3.328986932,camphortree
1.848714644,48.25003232,4.945908879,1.464724473,9.54E-06,2.081178021,0.044162488,1.187717541,0.515461677,3.868185174,3.103222146,camphortree
1.645305333,55.34632819,5.65311587,1.401460857,9.73E-06,2.219541888,0.040818129,1.147689249,0.504687918,4.074797325,3.224033839,camphortree
1.84424969,48.85343515,4.927977579,1.464126721,9.59E-06,2.317831136,0.048042523,1.102596925,0.498820605,3.848196397,2.964159163,camphortree
1.590532727,61.01186822,5.810374093,1.377891103,9.90E-06,1.961855871,0.040227027,1.083896854,0.527595141,4.521360489,3.24608784,camphortree
1.775084027,60.42711322,5.3007594,1.435857294,9.72E-06,2.055115509,0.048257165,1.099643273,0.508331105,4.050193895,2.995961571,camphortree
1.459282832,91.15211113,6.508538013,1.323069707,9.86E-06,2.190279955,0.028512968,1.037335092,0.501958246,5.444726994,3.87762683,camphortree
1.12213239,36.49475396,6.737230468,1.255117961,9.49E-06,2.127989804,0.02709649,1.003869027,0.499592658,5.869128714,4.008250936,camphortree
1.381707367,65.0975146,6.507057645,1.30753949,9.68E-06,2.343788858,0.02026977,1.012630225,0.521729502,6.272530193,4.452185855,camphortree
1.659215293,31.35116764,5.26433171,1.432100295,9.59E-06,2.240677426,0.041241368,1.02754457,0.532606454,4.386720029,3.116621922,camphortree
1.421101877,29.70332465,5.721319857,1.368237083,9.56E-06,2.275632856,0.047109909,0.965253979,0.4915555,4.512995386,3.026310375,camphortree
1.641833423,66.86970809,5.796732565,1.393342074,9.59E-06,2.487079563,0.019371275,1.09057786,0.52267518,5.778344665,4.494567861,camphortree
1.316019544,91.50816305,6.830476028,1.268688876,1.00E-05,2.254397378,0.018296988,1.125386803,0.51344772,6.105834575,4.75999768,camphortree
0.940129107,70.39401793,8.06181767,1.148257551,1.02E-05,1.737745486,0.021666605,1.164885504,0.481720814,6.374271121,4.713102338,camphortree
1.22319216,66.1194829,7.136532334,1.262193886,1.03E-05,2.079991619,0.039828307,1.011005281,0.530127759,4.719865144,3.222515868,camphortree
1.319615602,77.01500313,6.931434818,1.284048682,1.01E-05,2.019919449,0.040791764,0.968448571,0.524625987,4.96644087,3.217070097,camphortree
1.306070033,27.32172018,6.20218279,1.371889239,9.63E-06,2.116211695,0.028553751,1.20366084,0.538768613,4.604511733,3.763742233,camphortree
0.986841034,20.43212052,6.839864629,1.296703015,9.58E-06,2.152180701,0.029690789,1.172106832,0.521671722,4.672872343,3.739544805,camphortree
1.697861394,271.2300667,5.973035405,1.368919227,1.04E-05,2.062439947,0.010521882,1.142746398,0.487210032,8.51049171,6.549652291,japan arrowwood
1.779556035,153.4330025,5.327586417,1.41825407,1.04E-05,2.038906674,0.013693813,1.050566617,0.451988222,8.473288236,5.972491782,japan arrowwood
1.540451666,41.04739366,5.8734198,1.383277711,1.01E-05,2.380443821,0.037708601,1.11858796,0.476945474,4.320622428,3.403303418,japan arrowwood
1.500552291,104.8732381,6.209017033,1.338906582,1.08E-05,2.041809776,0.015046767,1.18150713,0.432043793,7.346331585,5.826263219,japan arrowwood
1.217411221,72.70976856,7.271671913,1.257652238,1.05E-05,2.272911085,0.008740705,1.216009065,0.481477109,8.408352723,7.100615134,japan arrowwood
1.163752858,123.8024729,7.677490124,1.213564811,1.10E-05,2.362468722,0.009051712,1.14852788,0.452928999,8.846978939,7.139114537,japan arrowwood
1.276691517,108.4153472,7.204908074,1.263226134,1.06E-05,2.607363023,0.009581612,1.118784789,0.475820852,8.198071082,6.629333774,japan arrowwood
1.291908669,43.78945371,6.651819737,1.310649711,1.03E-05,2.468602582,0.030944893,1.075942385,0.455312861,4.983516992,3.816116245,japan arrowwood
1.402727329,123.6392035,6.859839171,1.296598601,1.06E-05,2.611522658,0.016925851,1.029083371,0.4787496,6.679947752,4.970809051,japan arrowwood
1.233102355,96.41035446,7.383607473,1.250439719,1.05E-05,2.477088526,0.00636025,1.057946091,0.490564839,10.75178089,8.103445642,japan arrowwood
1.343392587,74.74567556,6.857976616,1.300281882,1.06E-05,2.899011467,0.013864756,1.091297986,0.468552296,6.677233028,5.417953926,japan arrowwood
0.940551427,110.1351334,8.522098113,1.129118609,1.07E-05,2.233223134,0.018602259,1.071985556,0.465501331,6.708133591,4.966918994,japan arrowwood
1.005304389,62.01497915,7.80570511,1.193343774,1.07E-05,2.41731454,0.024639901,1.079575257,0.463771468,5.573256179,4.256083488,japan arrowwood
1.061699099,99.3614877,7.764411329,1.20465117,1.16E-05,2.463685366,0.028006771,1.064818572,0.453403176,5.309553064,4.021428874,japan arrowwood
1.028863472,69.21221643,7.850148329,1.211193181,1.14E-05,2.058770232,0.029178217,1.090275115,0.466766995,5.477476437,4.01955192,japan arrowwood
1.032120047,114.0041055,8.158348137,1.172681151,1.16E-05,2.399801459,0.017584515,1.121771419,0.47008243,6.329301305,5.011663443,japan arrowwood
1.049453607,81.27743432,7.892216208,1.206488195,1.10E-05,2.381697907,0.016085672,1.087464743,0.467520207,6.871027419,5.2624591,japan arrowwood
1.536123576,79.41922123,6.151121432,1.364379667,1.05E-05,2.994126625,0.025324558,1.049179052,0.464020198,5.081312817,3.996445336,japan arrowwood
1.367951177,121.8794725,6.84460468,1.295219857,1.11E-05,2.666853591,0.014085274,1.179101668,0.490051341,6.250945658,5.360466435,japan arrowwood
1.056979987,196.8857131,8.302312433,1.163793553,1.14E-05,2.531143411,0.00517205,1.03834936,0.465989152,12.33044791,9.177486378,japan arrowwood
1.209090545,83.69896685,7.350857563,1.254487391,1.08E-05,2.590685015,0.01904229,1.061696191,0.47169289,6.17451966,4.729777825,japan arrowwood
1.165715544,94.43025438,7.500462562,1.23434233,1.11E-05,2.617310704,0.026766551,1.011776183,0.480709117,5.385803757,3.942797248,japan arrowwood
1.527732719,95.33347373,6.310919422,1.355748694,1.06E-05,2.771281519,0.01662833,0.994594005,0.508597464,6.567535454,4.799985834,japan arrowwood
1.52182365,85.76382402,6.12782861,1.36511985,1.06E-05,3.013345772,0.032379979,1.029334086,0.442261082,4.676721585,3.614433684,japan arrowwood
1.242332506,59.73843724,6.85848771,1.287241513,1.06E-05,2.743610664,0.027759786,1.050204341,0.464703748,5.061378382,3.895600576,japan arrowwood
1.229216907,127.0320006,7.247412802,1.234560598,1.15E-05,2.67573787,0.006582132,1.074600002,0.479114517,10.13044259,7.924544148,japan arrowwood
1.033792616,178.7408549,8.384835655,1.151108815,1.18E-05,2.390567841,0.012789842,1.105609974,0.465479875,7.581663,5.910103125,japan arrowwood
1.201327341,124.4923801,7.351645332,1.23980597,1.16E-05,2.767769706,0.013240667,1.098673366,0.449411654,7.09233639,5.724051387,japan arrowwood
1.369502582,185.3481599,6.943195729,1.273762609,1.14E-05,2.847920274,0.015144517,1.070397449,0.461812362,6.61958138,5.244177144,japan arrowwood
1.085013714,111.2705682,7.84098905,1.203466416,1.16E-05,2.260519525,0.015563263,1.201051187,0.46197833,6.530902809,5.438212763,japan arrowwood
1.888569284,17.70023561,4.302088785,1.54299954,9.04E-06,2.794953898,0.044825836,1.04897356,0.460806563,3.967570083,3.065189244,sweet osmanthus
1.628883874,20.778652,5.030720324,1.474998029,9.55E-06,2.53099273,0.050018695,1.080613969,0.455233322,3.854790432,2.985832384,sweet osmanthus
1.598918379,20.26280442,5.046409033,1.475384408,9.40E-06,2.551683562,0.048697527,1.052134745,0.477039856,3.903771987,2.95085831,sweet osmanthus
1.419164965,22.30438907,5.594929438,1.404441859,9.40E-06,2.229078942,0.053854444,1.054986389,0.453020125,4.064628893,2.96015562,sweet osmanthus
1.615212625,17.46897832,4.922471659,1.479784996,9.36E-06,2.379305607,0.050018029,1.120208255,0.477948413,3.743021482,2.952186891,sweet osmanthus
1.233112259,22.81644287,6.158206773,1.346325575,9.48E-06,2.047968732,0.050882183,0.997500698,0.446684276,4.64667109,3.11435385,sweet osmanthus
1.336717629,19.1805588,6.035440886,1.387706301,9.32E-06,2.137317048,0.026525594,1.11261565,0.431442615,5.746802625,4.355940974,sweet osmanthus
1.408328159,18.21648666,5.653825822,1.41180679,9.14E-06,2.521547468,0.037617583,1.007563238,0.500890707,4.553309578,3.284982752,sweet osmanthus
1.055111851,30.02980817,6.816574933,1.285462742,1.00E-05,2.40825656,0.051604016,1.0893883,0.441771754,3.917646031,3.015632208,sweet osmanthus
1.411090354,29.41240617,5.72670654,1.394504975,9.31E-06,2.626489296,0.041652298,1.022494432,0.46378142,4.341852609,3.215327859,sweet osmanthus
1.288248782,32.2232965,6.329627128,1.336225674,9.39E-06,2.52146219,0.028957089,1.055761027,0.465211271,5.139319046,3.885085992,sweet osmanthus
1.032197037,16.16992285,6.530469295,1.346827982,9.49E-06,2.460502577,0.049013409,1.135401754,0.433023104,3.854122729,3.111427946,sweet osmanthus
1.344443256,20.66233945,5.812440966,1.398564748,9.29E-06,2.208897528,0.048214707,0.983451919,0.490734351,4.447808582,3.011056751,sweet osmanthus
1.434911592,14.90925146,5.296791502,1.453061823,9.42E-06,2.524350205,0.042879432,1.007602652,0.51568785,4.200663879,3.031641073,sweet osmanthus
1.068924287,20.49761259,6.628782269,1.330091072,9.74E-06,2.62026843,0.048172965,1.025474729,0.42877986,4.19163317,3.111094778,sweet osmanthus
1.152504592,23.39615304,6.410131281,1.344951316,9.71E-06,2.560017214,0.044652814,1.150912957,0.428740591,3.924771359,3.248236401,sweet osmanthus
1.201522758,18.19461426,6.186894598,1.372822221,9.53E-06,2.34610952,0.053519659,1.073788065,0.449863525,3.918413149,2.950101292,sweet osmanthus
1.166091856,39.2187156,6.912331946,1.282288218,1.01E-05,2.299915551,0.027715368,1.09907694,0.487683277,5.160439685,3.952973166,sweet osmanthus
1.021560237,37.28838616,7.344903572,1.255202144,1.03E-05,2.267466185,0.040547281,1.055704339,0.482690945,4.496471419,3.294153718,sweet osmanthus
1.085546024,26.48881776,6.723118244,1.306069133,9.75E-06,2.38849821,0.047579764,1.048789521,0.444032473,4.24454059,3.137882593,sweet osmanthus
1.179053459,20.37199541,6.292531864,1.345856962,9.68E-06,2.26898986,0.047971884,1.028867793,0.472538963,4.285603131,3.060486757,sweet osmanthus
0.935764375,66.79085279,8.084068682,1.161222858,1.03E-05,2.406694024,0.014914691,1.035849543,0.4359023,7.717758273,5.647751787,sweet osmanthus
1.020103122,30.87799416,7.139943686,1.26346184,1.02E-05,2.250019061,0.046764923,1.088133652,0.449263431,4.226822503,3.184172167,sweet osmanthus
0.991219877,37.72752919,7.318268899,1.236403942,9.68E-06,2.377449106,0.02858523,1.208494392,0.434114657,4.817554922,4.098205476,sweet osmanthus
1.038308533,50.05924103,7.540699239,1.234959382,1.02E-05,2.507189367,0.031798985,1.13424313,0.448026808,4.664892541,3.78247201,sweet osmanthus
1.176147782,40.45979775,6.819029983,1.284684601,9.68E-06,2.362823794,0.02083121,1.152814298,0.474531214,5.67590781,4.597501832,sweet osmanthus
1.187342745,27.0658236,6.540653694,1.325327934,9.56E-06,2.367493296,0.026573657,1.095949698,0.487623064,5.209514123,4.013930597,sweet osmanthus
1.133494006,27.25210592,6.707063643,1.313633676,9.85E-06,2.660444265,0.043773984,1.096344139,0.443706082,4.012548476,3.197330704,sweet osmanthus
1.16967341,34.99606339,6.782977616,1.298553568,9.81E-06,2.313091848,0.033994509,1.079486784,0.480779317,4.764408096,3.590754271,sweet osmanthus
1.263224529,44.37327565,6.685059263,1.307076171,9.86E-06,2.627010991,0.035629201,1.113087845,0.454944931,4.353686523,3.509939365,sweet osmanthus
3.745599345,4.284927023,-0.613952854,1.949784467,7.78E-06,44.83875384,0.003519997,1.1180126,0.379929998,3.652612588,3.994579246,deodar
3.691614876,3.198158882,-0.494260095,1.941526562,7.79E-06,52.95721118,0.003755601,1.110790161,0.331753111,3.504759343,3.820901466,deodar
3.712142609,3.53868015,-0.537696553,1.944286294,7.80E-06,51.09393218,0.004019614,1.081072749,0.335031783,3.52634834,3.739058994,deodar
3.723842134,3.002270642,-0.581620853,1.947876445,7.79E-06,47.50734656,0.003826673,1.099149351,0.348659283,3.613695749,3.890107013,deodar
3.646669492,3.283961635,-0.354414721,1.932761833,7.84E-06,43.52330813,0.004130736,1.060116331,0.337357633,3.83024487,3.9693056,deodar
3.651676808,3.526217681,-0.37089591,1.933936664,7.83E-06,51.21092047,0.003252631,1.113679267,0.343597954,3.753322685,4.099937821,deodar
3.723698501,2.710166806,-0.569167389,1.946601036,7.78E-06,52.0506716,0.003454336,1.072614702,0.322674108,3.870603964,4.073408201,deodar
3.623000508,3.542082986,-0.298177793,1.925034293,7.84E-06,41.09218083,0.00464367,1.092933552,0.324225072,3.678516331,3.924860363,deodar
3.606974623,3.23280025,-0.262147412,1.923290539,7.84E-06,41.90443346,0.003764649,1.081110464,0.354986033,3.908697502,4.127241997,deodar
3.616156108,2.562518766,-0.304848598,1.929519174,7.84E-06,35.78402649,0.004786747,1.12527255,0.380524791,3.480855228,3.810426825,deodar
3.702814077,3.07985613,-0.510931928,1.941635111,7.79E-06,54.30989476,0.003217422,1.113542845,0.333932746,3.7176634,4.064930521,deodar
3.748726843,5.370471226,-0.61409077,1.948223063,7.79E-06,53.76737486,0.002947794,1.091792223,0.380732634,3.728566948,3.996491099,deodar
3.671563799,2.125546289,-0.454145991,1.939579928,7.81E-06,47.84155851,0.0038014,1.079976202,0.332972515,3.762765584,3.980495654,deodar
3.693931526,3.130469141,-0.499882528,1.941341291,7.80E-06,55.94499326,0.003111429,1.108317374,0.335951862,3.731099182,4.062623861,deodar
3.645845972,3.61339241,-0.366758513,1.930375247,7.81E-06,54.64779504,0.003403167,1.066512358,0.304013781,3.943297413,4.130000544,deodar
3.692958135,3.842345705,-0.479759015,1.938044424,7.80E-06,57.24167042,0.003056828,1.057471355,0.328951262,3.94161286,4.09657636,deodar
3.736077994,3.266497081,-0.604531138,1.948479289,7.78E-06,56.07473107,0.003233177,1.10412011,0.350190432,3.594456275,3.899176107,deodar
3.70620779,2.713821935,-0.519692528,1.942037831,7.79E-06,52.11536976,0.00340261,1.015362097,0.336483587,4.031884906,4.016748942,deodar
3.741525389,3.442222686,-0.609068482,1.948181169,7.78E-06,72.85610314,0.003244115,1.086485555,0.2884651,3.524912485,3.777912063,deodar
3.714557451,2.540819433,-0.552628082,1.944434246,7.79E-06,53.31351687,0.003282113,1.083222933,0.305220219,3.994662249,4.247440644,deodar
3.750775299,2.740861134,-0.652146942,1.951157185,7.77E-06,59.54846765,0.003081054,1.061463285,0.334790225,3.80122627,3.968223572,deodar
3.699656491,2.546586739,-0.512656838,1.939803767,7.79E-06,61.15052152,0.003218111,1.060557199,0.308587828,3.826272582,3.992688141,deodar
3.743816563,2.715310676,-0.628495531,1.948649973,7.78E-06,56.94770313,0.003764671,1.113324981,0.329907657,3.377382127,3.695235663,deodar
3.667198326,3.424722686,-0.403597127,1.931101482,7.82E-06,38.46536104,0.004641988,1.104309529,0.388953885,3.436158766,3.698433161,deodar
3.73324016,3.705110509,-0.575417931,1.945393545,7.79E-06,52.04616294,0.003609197,1.071759032,0.348719807,3.645565547,3.833511807,deodar
3.703061096,3.554585071,-0.507665191,1.939543963,7.81E-06,44.89376734,0.004536691,1.086325939,0.349383538,3.450849287,3.667063952,deodar
3.670220007,2.771178065,-0.428282473,1.935394901,7.81E-06,43.59304243,0.005285664,1.131356972,0.328126193,3.214559951,3.555259156,deodar
3.723426297,3.459086739,-0.554217385,1.943742186,7.79E-06,61.24938665,0.002856574,1.083914532,0.351090144,3.72239145,3.96993822,deodar
3.681674548,3.81647623,-0.444050436,1.936271562,7.82E-06,48.13041227,0.00429607,1.131117042,0.338632478,3.341047601,3.702195785,deodar
3.655709063,2.898826105,-0.371948465,1.931561147,7.82E-06,43.50733775,0.003917651,1.103419511,0.350018236,3.710392555,4.002132021,deodar
1.960592202,5.725823603,3.377168318,1.641235749,9.20E-06,0.411960132,0.043855568,3.674144038,0.368694859,3.33480401,3.574861722,gingko
1.25995564,5.386701418,4.784486582,1.52820568,9.60E-06,0.596824939,0.050116289,2.456211087,0.529404184,3.235397863,2.970181831,gingko
1.177674762,10.26379274,6.045532099,1.398407136,9.25E-06,0.699771365,0.00573912,2.128483441,0.625003144,9.377517255,8.217199028,gingko
1.146507073,6.586048791,5.498428781,1.464844512,9.63E-06,0.445491596,0.048661445,3.333639077,0.382815314,3.29286943,3.383117124,gingko
0.936531392,4.657543786,5.547626752,1.45865593,9.41E-06,0.66239269,0.052990807,2.364684508,0.481108445,3.25422271,3.066213478,gingko
1.152484735,5.269478732,4.983194768,1.487758755,9.41E-06,0.637567872,0.051619397,2.383538323,0.532880369,3.168059464,2.939967833,gingko
1.140905882,5.328628023,5.170333993,1.486110539,9.45E-06,0.558870051,0.052836294,2.407198702,0.484485238,3.473171225,2.997361043,gingko
1.041633674,5.706303169,5.270958791,1.461112614,9.61E-06,0.557744476,0.055658987,2.78028055,0.444164424,3.063050832,3.049171723,gingko
1.204191297,6.259278565,4.963448065,1.472333433,9.53E-06,0.545832395,0.048533578,2.780570947,0.450209563,3.293122259,3.233245921,gingko
1.264249798,5.767326939,4.749483229,1.503444936,9.54E-06,0.497765025,0.052503314,3.157464891,0.404605754,3.079923265,3.231908968,gingko
1.1753092,8.886334445,5.305392696,1.420778483,9.44E-06,0.557580433,0.057187541,2.880561403,0.433502158,2.95272335,3.044787147,gingko
1.23312015,10.4450834,5.206163814,1.425079599,9.88E-06,0.700935787,0.04730878,2.176690521,0.559384005,3.373170569,3.025696089,gingko
1.356907645,8.665619266,4.927171507,1.471599164,9.53E-06,0.551051337,0.05395973,2.868512527,0.444789713,3.031342224,3.089282384,gingko
1.212337641,9.755754796,5.070782114,1.421057786,9.62E-06,0.531755988,0.05136713,2.96816765,0.47930115,2.944479215,3.034028966,gingko
1.114909308,10.11361134,5.643079287,1.392371989,9.72E-06,0.502640786,0.050499753,3.120360536,0.430593454,3.06540612,3.199597507,gingko
0.973623695,7.953131776,5.9268272,1.383635518,9.62E-06,0.605559047,0.050825064,2.480961092,0.522601957,3.178171397,2.973907685,gingko
1.118844335,8.441932861,5.421046734,1.414209168,9.56E-06,0.593843596,0.049083848,2.555231657,0.529616935,3.149803418,2.998748923,gingko
1.129887259,9.530550459,5.444416644,1.406496682,9.41E-06,0.668124121,0.050482138,2.199505241,0.558869621,3.311481274,2.917266426,gingko
1.269274751,10.06502606,4.960360607,1.435557616,9.62E-06,0.612370872,0.050050604,2.457776831,0.517097387,3.231911503,3.016834509,gingko
1.211513462,8.77690367,5.049697694,1.434438583,9.52E-06,0.54577478,0.053212115,2.842584077,0.432913089,3.137432064,3.148871192,gingko
1.095931981,6.82749166,5.220538994,1.42632313,9.42E-06,0.63685685,0.053139191,2.355664054,0.526919489,3.178967818,2.913604577,gingko
1.34077126,5.151007089,4.798538008,1.548827963,9.44E-06,0.700291206,0.050262515,2.1062415,0.557107896,3.390476452,2.941198,gingko
1.209386936,6.866797331,5.209238298,1.483281905,9.74E-06,0.649615487,0.050513309,2.27029719,0.558140015,3.254727369,2.909852482,gingko
1.323511859,6.342821101,5.019603603,1.521070526,9.66E-06,0.552115542,0.050206361,2.738050729,0.525763267,3.025304075,2.946567862,gingko
1.236496132,7.13219141,4.97812592,1.506168755,1.00E-05,0.661262486,0.049865027,2.24299711,0.534577579,3.358001935,2.998094265,gingko
1.454218155,7.422433278,4.888911115,1.511285175,9.28E-06,0.70277568,0.05048572,2.1555192,0.573535128,3.252186597,2.893254494,gingko
1.130174296,7.447160133,5.613574086,1.450788697,9.75E-06,0.615878095,0.050661728,2.419788052,0.541529096,3.179247915,2.932161501,gingko
1.406057256,5.190475396,4.332753229,1.582459608,9.61E-06,0.685535903,0.051354647,2.195191063,0.546325962,3.284708085,2.93265721,gingko
1.199134924,5.526255213,5.165043443,1.504670257,9.71E-06,0.500589139,0.050323612,3.091638671,0.423765013,3.130560546,3.228720582,gingko
1.234579246,5.760946622,5.114731402,1.518531481,9.66E-06,0.717459642,0.048705665,2.012689105,0.565086699,3.535715262,2.972794678,gingko
0.813813534,2.278559216,5.440082249,1.57056936,9.70E-06,1.473653356,0.065567821,1.259867593,0.417360057,3.952543067,2.966593311,crepe myrtle
0.53093997,2.822731443,6.461531044,1.489758142,9.62E-06,1.402399386,0.039296192,0.991813862,0.400036572,6.790611537,3.931565954,crepe myrtle
0.766282186,3.090329441,6.25942861,1.50078461,9.37E-06,1.453305118,0.02751043,0.904696151,0.447535126,8.263358582,4.428580871,crepe myrtle
0.763641948,1.56486447,5.490561443,1.608758928,9.17E-06,1.434994225,0.03882384,0.937929379,0.396040552,7.177706732,3.967418984,crepe myrtle
0.742538771,3.076292744,5.785279249,1.505732568,9.47E-06,1.369475127,0.049837073,1.299053768,0.414261183,4.578069837,3.437253279,crepe myrtle
0.826712099,1.685364887,5.180375169,1.617489603,9.29E-06,1.53717465,0.040969207,0.927581834,0.432334291,6.533524677,3.671745919,crepe myrtle
0.83460776,1.74530025,5.217640493,1.611518229,9.35E-06,1.43373217,0.061835041,0.935565101,0.406083699,5.633351702,3.104817848,crepe myrtle
0.943610415,1.782541701,5.059359356,1.619785531,9.27E-06,1.531732261,0.04211503,0.910374074,0.412096624,6.737062943,3.710697656,crepe myrtle
0.908074809,1.486192661,4.904305151,1.637500868,9.22E-06,1.58928934,0.057695707,0.904233114,0.436336552,5.528859581,3.068586391,crepe myrtle
0.775090649,2.226044621,5.845779503,1.561657497,9.27E-06,1.609561228,0.044565559,0.928794829,0.439392938,6.06457326,3.474241842,crepe myrtle
0.92945519,1.863411176,5.060117037,1.606030528,9.27E-06,1.540066301,0.055084181,0.966251609,0.438197998,5.367739357,3.144676785,crepe myrtle
0.574705298,1.674553795,5.572164513,1.579737353,9.43E-06,1.303309002,0.053521314,0.99554051,0.420592453,5.864395412,3.303523284,crepe myrtle
0.85881649,1.893794829,5.46913453,1.598460114,9.14E-06,1.579140227,0.05095123,0.977230482,0.420391815,5.564013623,3.329131359,crepe myrtle
0.888109922,2.094165972,5.284067286,1.583943368,9.35E-06,1.414129651,0.042330671,0.946339994,0.421316453,6.653902077,3.688520809,crepe myrtle
0.894326498,2.157020434,5.354607755,1.581516536,9.19E-06,1.709110565,0.05555463,0.917108572,0.443400941,5.314173568,3.074679954,crepe myrtle
0.671392759,2.563469558,6.084273537,1.514168433,9.19E-06,1.449108202,0.051500136,0.908450507,0.42627309,6.171634191,3.317372881,crepe myrtle
0.712727433,1.888221435,5.582449391,1.597762118,9.42E-06,1.460594005,0.047009188,0.937052979,0.414391744,6.326655352,3.519069748,crepe myrtle
0.62397875,2.0632402,6.437050198,1.575936595,9.36E-06,1.40987166,0.036187407,0.898556938,0.428889429,7.523383594,3.954981662,crepe myrtle
0.630683008,1.862929525,6.008818152,1.56188307,9.42E-06,1.316293015,0.045351417,0.940729912,0.405433544,6.832875173,3.652813669,crepe myrtle
0.785315562,2.11573186,5.469568569,1.583690241,9.55E-06,1.410597786,0.062161729,1.262196787,0.435701082,4.053362718,2.993787588,crepe myrtle
0.778621743,2.447116347,5.714960117,1.536486377,9.18E-06,1.566155696,0.058610166,1.19020133,0.40315632,4.367560119,3.172570302,crepe myrtle
0.875786328,2.889920767,5.562531131,1.538805024,9.67E-06,1.433410526,0.05873248,1.245380106,0.435998136,4.191131584,3.074598614,crepe myrtle
